timestamp,gpsUtcTime,gpsUtcTimeFraction,gpsFixQual,gpsLatitude,gpsLongitude,gpsAltitudeMeters,gpsNumOfSatsTracked,gpsNumOfSatsInView,gpsGeoid,datetime
1720518140,1720518139,0,1,8.455038070678713,-168.02655029296875,500018.375,21,14,12.199999809265137,2024-07-09 09:42:20
1720518740,1720518739,0,1,46.24778747558594,-177.23121643066406,500084.5625,23,12,-3.0,2024-07-09 09:52:20
1720519340,1720519339,0,1,80.9825439453125,132.98167419433594,502527.3125,25,12,0.6000000238418579,2024-07-09 10:02:20
1720519940,1720519940,0,1,56.390491485595696,16.870132446289062,497167.40625,6,0,29.5,2024-07-09 10:12:20
1720520540,1720520540,0,1,18.71737670898437,5.604935169219971,492059.15625,22,9,24.100000381469727,2024-07-09 10:22:20
1720521140,1720521140,0,1,-19.27971649169921,-2.0319900512695312,501088.59375,11,10,15.300000190734863,2024-07-09 10:32:20
1720521740,1720521740,0,1,-56.759780883789055,-13.377421379089355,520251.65625,22,12,21.39999961853028,2024-07-09 10:42:20
1720522340,1720522340,0,1,-80.92915344238281,-129.8093719482422,529745.5,29,12,-41.29999923706056,2024-07-09 10:52:20
1720522940,1720522940,0,1,-46.48377990722656,-179.04354858398438,520036.625,26,12,-5.199999809265137,2024-07-09 11:02:20
1720523541,1720523540,0,1,-8.832545280456543,171.7364959716797,504130.5625,26,12,42.900001525878906,2024-07-09 11:12:21
1720524141,1720524140,0,1,29.08726501464844,163.92527770996094,498825.59375,18,10,-1.0,2024-07-09 11:22:21
1720524741,1720524740,0,1,66.35149383544922,148.28509521484375,502086.625,24,13,4.800000190734863,2024-07-09 11:32:21
1720525341,1720525340,0,1,72.8265609741211,7.983641624450684,500469.375,22,12,44.79999923706056,2024-07-09 11:42:21
1720525941,1720525941,0,1,35.983543395996094,-14.003074645996094,493222.625,23,10,45.900001525878906,2024-07-09 11:52:21
1720526541,1720526541,0,1,-1.982545018196106,-22.18456649780273,494813.46875,21,12,7.300000190734862,2024-07-09 12:02:21
1720527141,1720527141,0,1,-39.812175750732415,-30.654953002929688,511380.46875,16,10,4.900000095367432,2024-07-09 12:12:21
1720527741,1720527741,0,1,-75.98179626464845,-58.34911346435546,527728.0,27,12,-12.5,2024-07-09 12:22:21
1720528341,1720528341,0,1,-63.25539779663086,165.54241943359375,526458.125,29,12,-43.400001525878906,2024-07-09 12:32:21
1720528941,1720528941,0,1,-26.06361389160156,151.72344970703125,510850.78125,31,10,44.79999923706056,2024-07-09 12:42:21
1720529542,1720529541,0,1,11.8236665725708,144.01219177246094,499605.0,19,12,38.09999847412109,2024-07-09 12:52:22
1720530142,1720530141,0,1,49.56787109375,134.28652954101562,500442.40625,17,11,20.39999961853028,2024-07-09 13:02:22
1720530742,1720530741,0,1,82.36101531982422,64.5376205444336,502313.15625,23,12,13.300000190734863,2024-07-09 13:12:22
1720531342,1720531341,0,1,53.09079360961913,-31.951190948486328,496305.34375,25,13,59.900001525878906,2024-07-09 13:22:22
1720531942,1720531942,0,1,15.341290473937988,-42.38389587402344,491992.65625,27,13,-21.600000381469727,2024-07-09 13:32:22
1720532542,1720532542,0,1,-22.64578628540039,-50.04239654541016,502472.9375,14,12,-5.599999904632568,2024-07-09 13:42:22
1720533142,1720533142,0,1,-60.02156066894531,-62.46919631958008,521742.53125,23,12,18.100000381469727,2024-07-09 13:52:22
1720533742,1720533742,0,1,-78.67127990722656,168.5842742919922,529730.875,28,12,-52.79999923706056,2024-07-09 14:02:22
1720534342,1720534342,0,1,-43.169448852539055,132.5823516845703,518795.375,30,11,-23.299999237060547,2024-07-09 14:12:22
1720534942,1720534942,0,1,-5.46552324295044,123.78353881835938,503325.84375,22,10,56.200000762939446,2024-07-09 14:22:22
1720535543,1720535542,0,1,32.440853118896484,115.82557678222656,499133.53125,18,9,-10.800000190734863,2024-07-09 14:32:23
1720536143,1720536142,0,1,69.51806640625,97.68304443359376,502337.875,27,12,-15.300000190734863,2024-07-09 14:42:23
1720536743,1720536742,0,1,69.79999542236328,-43.71959686279297,499814.84375,25,13,40.79999923706056,2024-07-09 14:52:23
1720537343,1720537342,0,1,32.62824249267578,-62.1553955078125,492691.09375,25,11,-36.79999923706056,2024-07-09 15:02:23
1720537943,1720537943,0,1,-5.358544826507568,-70.13270568847656,495671.8125,23,14,21.0,2024-07-09 15:12:23
1720538543,1720538543,0,1,-43.13905715942384,-78.9364242553711,513189.59375,20,11,9.199999809265137,2024-07-09 15:22:23
1720539143,1720539143,0,1,-78.67809295654298,-114.96254730224608,528603.0,27,13,-35.20000076293945,2024-07-09 15:32:23
1720539743,1720539743,0,1,-60.03011322021485,116.10541534423828,525597.8125,24,11,-20.89999961853028,2024-07-09 15:42:23
1720540343,1720540343,0,1,-22.716812133789062,103.68792724609376,509698.25,23,9,-37.700000762939446,2024-07-09 15:52:23
1720540943,1720540943,0,1,15.185990333557127,96.04196166992188,499512.8125,9,10,-46.29999923706056,2024-07-09 16:02:23
1720542144,1720542143,0,1,82.43396759033203,-8.585795402526854,502212.03125,27,12,29.299999237060547,2024-07-09 16:22:24
1720542744,1720542743,0,1,49.788177490234375,-80.58646392822266,495787.8125,26,10,-39.0,2024-07-09 16:32:24
1720543344,1720543343,0,1,11.977908134460447,-90.35614776611328,492317.875,22,13,-1.5,2024-07-09 16:42:24
1720543944,1720543944,0,1,-25.99063873291016,-98.07356262207033,504161.0,16,11,-1.2999999523162842,2024-07-09 16:52:24
1720544544,1720544544,0,1,-63.24039077758789,-111.8871612548828,523239.875,24,14,-26.5,2024-07-09 17:02:24
1720545144,1720545144,0,1,-75.9910659790039,111.98688507080078,529422.9375,29,12,-26.5,2024-07-09 17:12:24
1720545744,1720545744,0,1,-39.86317825317384,84.29749298095702,517265.375,24,10,6.599999904632568,2024-07-09 17:22:24
1720546344,1720546344,0,1,-2.1109299659729004,75.83592987060547,502515.25,19,11,-97.0999984741211,2024-07-09 17:32:24
1720546944,1720546944,0,1,35.778018951416016,67.68183135986328,499383.40625,12,10,-28.299999237060547,2024-07-09 17:42:24
1720548145,1720548144,0,1,66.6501693725586,-94.39789581298828,499431.59375,28,12,-35.20000076293945,2024-07-09 18:02:25
1720548745,1720548744,0,1,29.28530502319336,-110.257568359375,492478.34375,23,12,-31.299999237060547,2024-07-09 18:12:25
1720549345,1720549345,0,1,-8.712846755981445,-118.08415222167967,496847.09375,18,12,-12.600000381469728,2024-07-09 18:22:25
1720549945,1720549945,0,1,-46.436126708984375,-127.30382537841795,514949.25,16,10,-13.100000381469728,2024-07-09 18:32:25
1720550545,1720550545,0,1,-80.92255401611328,-176.45884704589844,529095.5,27,13,-50.900001525878906,2024-07-09 18:42:25
1720551145,1720551145,0,1,-56.79487991333008,67.02299499511719,524285.75,25,12,35.20000076293945,2024-07-09 18:52:25
1720551745,1720551745,0,1,-19.37825965881348,55.680339813232415,508153.53125,24,13,-13.5,2024-07-09 19:02:25
1720552345,1720552345,0,1,18.53825569152832,48.05695724487305,499101.1875,14,11,-22.799999237060547,2024-07-09 19:12:25
1720554746,1720554745,0,1,8.61280632019043,-138.31642150878906,492697.25,22,12,-13.0,2024-07-09 19:52:26
1720555346,1720555346,0,1,-29.331499099731445,-146.13900756835938,505858.125,18,10,-5.199999809265137,2024-07-09 20:02:26
1720555946,1720555946,0,1,-66.42424774169922,-161.79612731933594,524583.0,27,11,-52.5,2024-07-09 20:12:26
1720556546,1720556546,0,1,-73.07592010498048,58.37524032592773,528907.5,28,11,18.5,2024-07-09 20:22:26
1720557146,1720557146,0,1,-36.54667282104492,36.089702606201165,515646.71875,25,12,27.799999237060547,2024-07-09 20:32:26
1720557746,1720557746,0,1,1.2481033802032473,27.891828536987305,501466.59375,20,14,-13.199999809265137,2024-07-09 20:42:26
1720558346,1720558346,0,1,39.11540603637695,19.47981071472168,499355.4375,10,12,28.39999961853028,2024-07-09 20:52:26
1720560747,1720560746,0,1,-12.085351943969728,-166.0462188720703,497978.4375,18,11,15.5,2024-07-09 21:32:27
1720561347,1720561347,0,1,-49.74245071411133,-175.79129028320312,516729.46875,17,10,-17.5,2024-07-09 21:42:27
1720561947,1720561947,0,1,-82.34332275390625,115.0280990600586,529552.5625,28,12,-28.39999961853028,2024-07-09 21:52:27
1720562547,1720562547,0,1,-53.52306365966797,18.191518783569336,523094.6875,26,10,33.099998474121094,2024-07-09 22:02:27
1720563147,1720563147,0,1,-16.020837783813477,7.693413257598877,506802.5625,21,12,14.800000190734863,2024-07-09 22:12:27
1720563747,1720563747,0,1,21.90273094177246,0.051806665956974,498803.5625,12,11,30.5,2024-07-09 22:22:27
1720564347,1720564347,0,1,59.433418273925774,-12.180100440979004,501296.21875,21,13,56.0,2024-07-09 22:32:27
1720564948,1720564947,0,1,78.91653442382812,-140.306884765625,501259.25,24,10,-3.799999952316284,2024-07-09 22:42:28
1720565548,1720565547,0,1,43.19515228271485,-177.42849731445312,494180.65625,21,10,-9.0,2024-07-09 22:52:28
1720566148,1720566147,0,1,5.290985107421875,173.7425537109375,493036.4375,17,11,23.200000762939453,2024-07-09 23:02:28
1720566748,1720566748,0,1,-32.68756866455078,165.75645446777344,507543.59375,23,10,30.89999961853028,2024-07-09 23:12:28
1720567348,1720567348,0,1,-69.57793426513672,147.5845947265625,525838.1875,28,13,-51.5,2024-07-09 23:22:28
1720567948,1720567948,0,1,-70.0132064819336,6.519643306732178,528394.625,26,12,14.699999809265137,2024-07-09 23:32:28
1720568548,1720568548,0,1,-33.205745697021484,-12.06406021118164,514206.84375,21,11,16.299999237060547,2024-07-09 23:42:28
1720569148,1720569148,0,1,4.623839855194092,-20.054595947265625,500741.125,19,11,16.299999237060547,2024-07-09 23:52:28
1720569748,1720569748,0,1,42.46065139770508,-28.79181671142578,499542.03125,17,9,61.900001525878906,2024-07-10 00:02:28
1720570348,1720570348,0,1,78.32730865478516,-63.50170516967773,502264.75,30,12,22.799999237060547,2024-07-10 00:12:28
1720570949,1720570948,0,1,60.17388153076172,166.16946411132812,497598.375,31,12,11.5,2024-07-10 00:22:29
1720571549,1720571548,0,1,22.60310745239257,153.6539306640625,491705.6875,29,11,27.700000762939453,2024-07-10 00:32:29
1720572149,1720572148,0,1,-15.403969764709473,145.99258422851562,499195.71875,18,12,62.29999923706056,2024-07-10 00:42:29
1720572749,1720572748,0,1,-53.04823684692384,135.57952880859375,518495.46875,25,13,-22.0,2024-07-10 00:52:29
1720573349,1720573349,0,1,-82.44476318359375,41.9639129638672,529886.3125,27,11,-2.700000047683716,2024-07-10 01:02:29
1720573949,1720573949,0,1,-50.22615814208984,-30.45961570739746,521898.34375,27,11,10.800000190734863,2024-07-10 01:12:29
1720574549,1720574549,0,1,-12.65049171447754,-40.28149032592773,505665.03125,18,11,-11.800000190734863,2024-07-10 01:22:29
1720575149,1720575149,0,1,25.27347183227539,-47.97837066650391,498825.46875,14,9,-18.299999237060547,2024-07-10 01:32:29
1720575749,1720575749,0,1,62.69658660888672,-61.55748748779297,501641.78125,22,10,8.5,2024-07-10 01:42:29
1720576349,1720576349,0,1,76.22593688964845,162.6044921875,500828.8125,26,13,3.0,2024-07-10 01:52:29
1720576950,1720576949,0,1,39.8449821472168,134.27745056152344,493583.375,27,11,29.5,2024-07-10 02:02:30
1720577550,1720577549,0,1,1.9065133333206177,125.79180145263672,493674.21875,29,13,64.30000305175781,2024-07-10 02:12:30
1720578150,1720578149,0,1,-35.97364044189453,117.62435913085938,509326.34375,18,12,-37.5,2024-07-10 02:22:30
1720578750,1720578749,0,1,-72.65666961669923,95.9162139892578,526818.875,26,13,-1.0,2024-07-10 02:32:30
1720579350,1720579350,0,1,-66.87139892578125,-44.2231903076172,527617.5625,22,12,10.0,2024-07-10 02:42:30
1720579950,1720579950,0,1,-29.857505798339844,-60.17607116699219,512692.40625,22,9,18.100000381469727,2024-07-10 02:52:30
1720580550,1720580550,0,1,8.001935005187987,-68.00789642333984,500201.15625,18,10,-10.800000190734863,2024-07-10 03:02:30
1720581150,1720581150,0,1,45.80004119873047,-77.14986419677734,500016.75,12,9,-35.29999923706055,2024-07-10 03:12:30
1720581750,1720581750,0,1,80.68090057373048,-124.42596435546876,502384.375,26,12,-1.0,2024-07-10 03:22:30
1720582350,1720582350,0,1,56.89249420166016,117.0512924194336,497148.46875,28,11,-14.399999618530272,2024-07-10 03:32:30
1720582951,1720582950,0,1,19.230323791503903,105.64229583740234,491955.90625,24,12,-25.299999237060547,2024-07-10 03:42:31
1720583551,1720583550,0,1,-18.769058227539062,98.00706481933594,500898.78125,17,14,-47.09999847412109,2024-07-10 03:52:31
1720584151,1720584150,0,1,-56.324745178222656,86.77690887451173,520162.9375,21,11,16.100000381469727,2024-07-10 04:02:31
1720584751,1720584751,0,1,-81.1810531616211,-27.46944046020508,529905.6875,27,12,-15.899999618530272,2024-07-10 04:12:31
1720585351,1720585351,0,1,-46.928104400634766,-78.96229553222656,520333.625,23,10,7.800000190734862,2024-07-10 04:22:31
1720585951,1720585951,0,1,-9.285321235656738,-88.2430191040039,504318.1875,14,10,-8.100000381469727,2024-07-10 04:32:31
1720586551,1720586551,0,1,28.636482238769528,-96.03524017333984,498711.125,11,9,-28.0,2024-07-10 04:42:31
1720587151,1720587151,0,1,65.92446899414062,-111.38923645019533,501881.34375,24,13,-24.799999237060547,2024-07-10 04:52:31
1720587751,1720587751,0,1,73.2882308959961,108.71637725830078,500432.65625,32,11,-10.300000190734863,2024-07-10 05:02:31
1720588352,1720588351,0,1,36.4927864074707,86.0613555908203,493349.625,27,11,-37.700000762939446,2024-07-10 05:12:32
1720588952,1720588951,0,1,-1.4689183235168457,77.84761047363281,494977.40625,24,12,-100.5,2024-07-10 05:22:32
1720589552,1720589551,0,1,-39.30266952514648,69.42559814453125,511446.5,20,10,22.600000381469727,2024-07-10 05:32:32
1720590152,1720590151,0,1,-75.59749603271484,42.59567642211913,527943.3125,27,12,14.100000381469728,2024-07-10 05:42:32
1720590752,1720590752,0,1,-63.69400024414063,-94.206298828125,526720.625,23,12,-17.299999237060547,2024-07-10 05:52:32
1720591352,1720591352,0,1,-26.52064323425293,-108.24199676513672,510961.75,19,10,-4.699999809265137,2024-07-10 06:02:32
1720591952,1720591952,0,1,11.366570472717283,-115.96298980712892,499375.0,14,12,-39.400001525878906,2024-07-10 06:12:32
1720592552,1720592552,0,1,49.122173309326165,-125.60872650146484,500046.65625,13,10,-18.200000762939453,2024-07-10 06:22:32
1720593152,1720593152,0,1,82.24443817138672,167.7469482421875,502123.4375,27,13,3.5,2024-07-10 06:32:32
1720593752,1720593752,0,1,53.594146728515625,68.19690704345703,496540.6875,26,13,-26.200000762939453,2024-07-10 06:42:32
1720594353,1720594352,0,1,15.857196807861328,57.65324020385742,492335.625,23,11,-42.29999923706056,2024-07-10 06:52:33
1720594953,1720594952,0,1,-22.127302169799805,50.00275039672852,502715.1875,18,11,-6.400000095367432,2024-07-10 07:02:33
1720595553,1720595552,0,1,-59.51608276367188,37.765869140625,521875.4375,21,12,33.29999923706055,2024-07-10 07:12:33
1720596153,1720596152,0,1,-79.01612854003906,-89.87194061279298,529800.875,27,11,-19.100000381469727,2024-07-10 07:22:33
1720596753,1720596753,0,1,-43.62538146972656,-127.3446044921875,518684.1875,25,11,-13.300000190734863,2024-07-10 07:32:33
1720597353,1720597353,0,1,-5.9235167503356925,-136.19480895996094,502932.28125,20,13,-3.5,2024-07-10 07:42:33
1720597953,1720597953,0,1,31.991369247436523,-144.1302032470703,498504.375,16,12,-25.89999961853028,2024-07-10 07:52:33
1720598553,1720598553,0,1,69.10225677490233,-161.89288330078125,501890.5625,27,12,3.200000047683716,2024-07-10 08:02:33
1720599153,1720599153,0,1,70.21160125732422,56.73359298706056,499862.03125,22,12,-1.399999976158142,2024-07-10 08:12:33
1720603354,1720603354,0,1,14.741495132446287,-163.93463134765625,498797.8125,15,0,8.800000190734863,2024-07-10 09:22:34
1720603954,1720603954,0,1,52.441360473632805,-174.2158966064453,500310.59375,10,0,7.599999904632568,2024-07-10 09:32:34
1720611755,1720611755,0,1,-8.2304048538208,-18.05552291870117,496935.28125,13,12,8.199999809265137,2024-07-10 11:42:35
1720612355,1720612355,0,1,-45.95872116088867,-27.21149253845215,514920.0,13,11,11.600000381469728,2024-07-10 11:52:35
1720612956,1720612955,0,1,-80.63333892822266,-74.07405853271484,529041.0,25,13,-25.0,2024-07-10 12:02:36
1720613556,1720613555,0,1,-57.26517868041992,167.2042236328125,524292.9375,26,12,-37.29999923706056,2024-07-10 12:12:36
1720614156,1720614155,0,1,-19.79634094238281,155.70413208007812,507832.875,25,11,55.400001525878906,2024-07-10 12:22:36
1720614756,1720614756,0,1,18.12402534484864,148.0774688720703,498574.15625,18,11,31.799999237060547,2024-07-10 12:32:36
1720615356,1720615356,0,1,55.753902435302734,136.9970245361328,500711.0625,24,11,14.899999618530272,2024-07-10 12:42:36
1720615956,1720615956,0,1,81.34395599365233,24.274213790893555,501642.90625,24,12,27.39999961853028,2024-07-10 12:52:36
1720616556,1720616556,0,1,46.936073303222656,-28.97565078735352,495056.75,24,11,63.0,2024-07-10 13:02:36
1720617156,1720617156,0,1,9.08257293701172,-38.28832626342773,492754.4375,22,14,-13.0,2024-07-10 13:12:36
1720617756,1720617756,0,1,-28.86347770690918,-46.09404754638672,505769.84375,14,11,-6.0,2024-07-10 13:22:36
1720618357,1720618356,0,1,-65.97874450683594,-61.45953369140625,524429.375,25,12,15.5,2024-07-10 13:32:37
1720618957,1720618956,0,1,-73.4952392578125,159.07467651367188,528977.5625,25,11,-57.29999923706056,2024-07-10 13:42:37
1720619557,1720619556,0,1,-37.01261901855469,136.15017700195312,515697.59375,30,11,-17.600000381469727,2024-07-10 13:52:37
1720620157,1720620156,0,1,0.8424833416938781,127.90592956542967,501217.5,27,11,72.30000305175781,2024-07-10 14:02:37
1720620757,1720620757,0,1,38.715919494628906,119.52804565429688,499082.125,20,10,0.6000000238418579,2024-07-10 14:12:37
1720621357,1720621357,0,1,75.22116088867188,93.46272277832033,502256.84375,27,12,-7.699999809265136,2024-07-10 14:22:37
1720621957,1720621957,0,1,63.819183349609375,-44.138065338134766,498522.875,25,12,50.09999847412109,2024-07-10 14:32:37
1720622557,1720622557,0,1,26.383350372314453,-58.283515930175774,492221.0,25,12,-45.79999923706056,2024-07-10 14:42:37
1720623157,1720623157,0,1,-11.619663238525392,-66.01685333251953,498010.09375,17,15,25.799999237060547,2024-07-10 14:52:37
1720623757,1720623757,0,1,-49.28434753417969,-75.67940521240233,516648.71875,15,12,12.300000190734863,2024-07-10 15:02:37
1720624358,1720624357,0,1,-82.21778869628906,-141.66514587402344,529554.0,27,13,-44.400001525878906,2024-07-10 15:12:38
1720624958,1720624957,0,1,-53.980144500732415,118.32415008544922,523185.65625,27,12,-20.600000381469727,2024-07-10 15:22:38
1720625558,1720625557,0,1,-16.486980438232422,107.72226715087892,506796.0,28,12,-24.39999961853028,2024-07-10 15:32:38
1720626158,1720626157,0,1,21.50171470642089,100.07367706298828,498675.25,23,9,-37.400001525878906,2024-07-10 15:42:38
1720626758,1720626758,0,1,59.045654296875,87.98468017578125,501258.25,24,10,-35.0,2024-07-10 15:52:38
1720627358,1720627358,0,1,79.213623046875,-38.92410659790039,501402.5,27,12,34.900001525878906,2024-07-10 16:02:38
1720627958,1720627958,0,1,43.595333099365234,-77.37317657470702,494579.53125,22,10,-36.29999923706056,2024-07-10 16:12:38
1720628558,1720628558,0,1,5.699063301086426,-86.243896484375,493321.375,23,13,5.599999904632568,2024-07-10 16:22:38
1720629158,1720629158,0,1,-32.2176399230957,-94.18959045410156,507559.4375,15,11,-3.299999952316284,2024-07-10 16:32:38
1720629758,1720629758,0,1,-69.13965606689453,-111.94711303710938,525701.25,24,13,-33.0,2024-07-10 16:42:38
1720630359,1720630358,0,1,-70.45137023925781,107.00192260742188,528353.0625,28,11,-15.600000381469728,2024-07-10 16:52:39
1720630959,1720630958,0,1,-33.67411422729492,87.98316192626953,514165.84375,22,11,-13.5,2024-07-10 17:02:39
1720631559,1720631558,0,1,4.154136657714844,79.96967315673827,500688.0,26,11,-105.8000030517578,2024-07-10 17:12:39
