COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/12 3:19,291744,15.18661383,0.0010313,97.464,148.3681,175.6559,184.4766,0,999,1900,0.00059313,0.0001225,0,4220708,0 NINJASAT,1 58341U 23174CP  24072.13864921  .00012250  00000-0  59313-3 0  9991,2 58341  97.4640 148.3681 0010313 175.6559 184.4766 15.18661383 19008,2023-174CP,58341,6888.022,94.82,516.991,502.784,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/12 11:14,494400,15.18668754,0.0010331,97.4638,148.6934,174.4571,185.6779,0,999,1905,0.00057543,0.00011885,0,4221206,0 NINJASAT,1 58341U 23174CP  24072.46809600  .00011885  00000-0  57543-3 0  9996,2 58341  97.4638 148.6934 0010331 174.4571 185.6779 15.18668754 19051,2023-174CP,58341,6888,94.82,516.981,502.749,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/12 15:58,944800,15.18674199,0.001034,97.4637,148.8886,173.7881,186.3483,0,999,1908,0.00058488,0.00012083,0,4221796,0 NINJASAT,1 58341U 23174CP  24072.66576325  .00012083  00000-0  58488-3 0  9993,2 58341  97.4637 148.8886 0010340 173.7881 186.3483 15.18674199 19087,2023-174CP,58341,6887.984,94.82,516.971,502.726,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/12 22:18,120128,15.18680228,0.0010363,97.4635,149.1489,172.9347,187.2035,0,999,1912,0.00057068,0.0001179,0,4222103,0 NINJASAT,1 58341U 23174CP  24072.92931852  .00011790  00000-0  57068-3 0  9999,2 58341  97.4635 149.1489 0010363 172.9347 187.2035 15.18680228 19129,2023-174CP,58341,6887.965,94.819,516.968,502.692,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/13 4:37,204736,15.18686183,0.0010393,97.4634,149.4091,172.0707,188.0693,0,999,1916,0.00053406,0.0001103,0,4222170,0 NINJASAT,1 58341U 23174CP  24073.19287274  .00011030  00000-0  53406-3 0  9990,2 58341  97.4634 149.4091 0010393 172.0707 188.0693 15.18686183 19163,2023-174CP,58341,6887.947,94.819,516.971,502.654,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/13 10:57,179616,15.1869438,0.0010403,97.4633,149.6694,171.3418,188.7997,0,999,1920,0.00062734,0.00012975,0,4222967,0 NINJASAT,1 58341U 23174CP  24073.45642569  .00012975  00000-0  62734-3 0  9994,2 58341  97.4633 149.6694 0010403 171.3418 188.7997 15.18694380 19203,2023-174CP,58341,6887.922,94.818,516.953,502.622,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/13 10:57,179616,15.1869438,0.0010403,97.4633,149.6694,171.3418,188.7997,0,999,1920,0.00062734,0.00012975,0,4223455,0 NINJASAT,1 58341U 23174CP  24073.45642569  .00012975  00000-0  62734-3 0  9994,2 58341  97.4633 149.6694 0010403 171.3418 188.7997 15.18694380 19203,2023-174CP,58341,6887.922,94.818,516.953,502.622,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/13 18:51,747232,15.18703278,0.0010423,97.4631,149.9947,170.3732,189.7704,0,999,1925,0.00062818,0.00012995,0,4223510,0 NINJASAT,1 58341U 23174CP  24073.78586513  .00012995  00000-0  62818-3 0  9991,2 58341  97.4631 149.9947 0010423 170.3732 189.7704 15.18703278 19254,2023-174CP,58341,6887.896,94.818,516.94,502.581,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/13 22:01,135744,15.18706603,0.0010428,97.463,150.1249,169.9424,190.2021,0,999,1927,0.00063303,0.00013098,0,4223970,0 NINJASAT,1 58341U 23174CP  24073.91764046  .00013098  00000-0  63303-3 0  9990,2 58341  97.4630 150.1249 0010428 169.9424 190.2021 15.18706603 19275,2023-174CP,58341,6887.886,94.818,516.933,502.568,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/14 4:20,826368,15.18712857,0.001046,97.4629,150.3851,169.0792,191.0671,0,999,1931,0.00058674,0.00012136,0,4224057,0 NINJASAT,1 58341U 23174CP  24074.18119012  .00012136  00000-0  58674-3 0  9994,2 58341  97.4629 150.3851 0010460 169.0792 191.0671 15.18712857 19312,2023-174CP,58341,6887.867,94.817,516.936,502.527,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/14 5:55,476128,15.18714848,0.0010458,97.4629,150.4501,168.9042,191.2425,0,999,1932,0.00059435,0.00012295,0,4225152,0 NINJASAT,1 58341U 23174CP  24074.24707727  .00012295  00000-0  59435-3 0  9999,2 58341  97.4629 150.4501 0010458 168.9042 191.2425 15.18714848 19320,2023-174CP,58341,6887.861,94.817,516.929,502.522,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/14 12:15,7776,15.18723524,0.0010474,97.4628,150.7104,168.18,191.9682,0,999,1936,0.00066991,0.00013873,0,4224643,0 NINJASAT,1 58341U 23174CP  24074.51062509  .00013873  00000-0  66991-3 0  9999,2 58341  97.4628 150.7104 0010474 168.1800 191.9682 15.18723524 19360,2023-174CP,58341,6887.834,94.816,516.914,502.485,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/14 20:09,50080,15.18731808,0.0010484,97.4627,151.0358,167.2129,192.9373,0,999,1941,0.00063981,0.00013249,0,4225220,0 NINJASAT,1 58341U 23174CP  24074.84005845  .00013249  00000-0  63981-3 0  9998,2 58341  97.4627 151.0358 0010484 167.2129 192.9373 15.18731808 19417,2023-174CP,58341,6887.809,94.816,516.895,502.453,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/14 21:44,632448,15.18734054,0.001049,97.4627,151.1008,167.0268,193.1238,0,999,1942,0.00065998,0.0001367,0,4225645,0 NINJASAT,1 58341U 23174CP  24074.90594482  .00013670  00000-0  65998-3 0  9993,2 58341  97.4627 151.1008 0010490 167.0268 193.1238 15.18734054 19429,2023-174CP,58341,6887.803,94.816,516.893,502.442,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/15 4:04,901440,15.18742411,0.0010515,97.4626,151.361,166.2224,193.9299,0,999,1946,0.00068791,0.00014256,0,4225791,0 NINJASAT,1 58341U 23174CP  24075.16948960  .00014256  00000-0  68791-3 0  9991,2 58341  97.4626 151.3610 0010515 166.2224 193.9299 15.18742411 19465,2023-174CP,58341,6887.777,94.815,516.885,502.4,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/15 11:58,585184,15.18750887,0.0010519,97.4626,151.6864,165.1276,195.027,0,999,1951,0.00067634,0.00014019,0,4226467,0 NINJASAT,1 58341U 23174CP  24075.49891881  .00014019  00000-0  67634-3 0  9998,2 58341  97.4626 151.6864 0010519 165.1276 195.0270 15.18750887 19512,2023-174CP,58341,6887.752,94.815,516.862,502.371,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/15 19:52,100448,15.18759472,0.0010546,97.4626,152.0117,164.0472,196.1097,0,999,1956,0.00064097,0.00013284,0,4226923,0 NINJASAT,1 58341U 23174CP  24075.82834607  .00013284  00000-0  64097-3 0  9991,2 58341  97.4626 152.0117 0010546 164.0472 196.1097 15.18759472 19567,2023-174CP,58341,6887.726,94.814,516.854,502.327,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/15 21:27,592960,15.18760835,0.0010555,97.4627,152.0767,163.8228,196.3346,0,999,1957,0.0006324,0.00013106,0,4227250,0 NINJASAT,1 58341U 23174CP  24075.89423140  .00013106  00000-0  63240-3 0  9996,2 58341  97.4627 152.0767 0010555 163.8228 196.3346 15.18760835 19570,2023-174CP,58341,6887.722,94.814,516.857,502.317,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/16 3:47,457600,15.18767297,0.0010583,97.4627,152.3369,162.8792,197.2801,0,999,1961,0.0005807,0.00012029,0,4227332,0 NINJASAT,1 58341U 23174CP  24076.15777150  .00012029  00000-0  58070-3 0  9997,2 58341  97.4627 152.3369 0010583 162.8792 197.2801 15.18767297 19617,2023-174CP,58341,6887.702,94.814,516.856,502.278,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/16 11:41,641952,15.18776047,0.0010603,97.4627,152.6622,161.7539,198.4078,0,999,1966,0.00059039,0.00012235,0,4227959,0 NINJASAT,1 58341U 23174CP  24076.48719493  .00012235  00000-0  59039-3 0  9994,2 58341  97.4627 152.6622 0010603 161.7539 198.4078 15.18776047 19669,2023-174CP,58341,6887.676,94.813,516.844,502.238,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/16 13:16,55840,15.18778257,0.0010601,97.4627,152.7273,161.5792,198.5828,0,999,1967,0.00060366,0.00012512,0,4228482,0 NINJASAT,1 58341U 23174CP  24076.55307935  .00012512  00000-0  60366-3 0  9999,2 58341  97.4627 152.7273 0010601 161.5792 198.5828 15.18778257 19679,2023-174CP,58341,6887.669,94.813,516.835,502.232,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/16 19:35,666464,15.18784874,0.001063,97.4628,152.9876,160.6861,199.4779,0,999,1971,0.00058149,0.00012052,0,4228666,0 NINJASAT,1 58341U 23174CP  24076.81661651  .00012052  00000-0  58149-3 0  9991,2 58341  97.4628 152.9876 0010630 160.6861 199.4779 15.18784874 19712,2023-174CP,58341,6887.649,94.813,516.835,502.192,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/16 21:10,63936,15.18786291,0.0010634,97.4628,153.0527,160.4223,199.7422,0,999,1972,0.00057947,0.0001201,0,4229019,0 NINJASAT,1 58341U 23174CP  24076.88250074  .00012010  00000-0  57947-3 0  9990,2 58341  97.4628 153.0527 0010634 160.4223 199.7422 15.18786291 19725,2023-174CP,58341,6887.645,94.813,516.834,502.185,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/17 3:30,543232,15.18792923,0.0010676,97.4628,153.3129,159.4861,200.6804,0,999,1976,0.00055569,0.00011516,0,4229163,0 NINJASAT,1 58341U 23174CP  24077.14603638  .00011516  00000-0  55569-3 0  9996,2 58341  97.4628 153.3129 0010676 159.4861 200.6804 15.18792923 19767,2023-174CP,58341,6887.625,94.812,516.843,502.136,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/17 11:24,288672,15.18799964,0.0010688,97.4628,153.6382,158.3169,201.852,0,999,1981,0.00053898,0.0001117,0,4229644,0 NINJASAT,1 58341U 23174CP  24077.47545473  .00011170  00000-0  53898-3 0  9993,2 58341  97.4628 153.6382 0010688 158.3169 201.8520 15.18799964 19819,2023-174CP,58341,6887.603,94.812,516.83,502.107,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/17 12:59,611840,15.18802394,0.0010684,97.4629,153.7033,158.0838,202.0855,0,999,1982,0.00056422,0.00011698,0,4230125,0 NINJASAT,1 58341U 23174CP  24077.54133810  .00011698  00000-0  56422-3 0  9990,2 58341  97.4629 153.7033 0010684 158.0838 202.0855 15.18802394 19827,2023-174CP,58341,6887.596,94.812,516.82,502.102,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/17 19:19,861312,15.18808928,0.00107,97.4629,153.9636,157.1764,202.9948,0,999,1986,0.0005517,0.00011438,0,4230269,0 NINJASAT,1 58341U 23174CP  24077.80487108  .00011438  00000-0  55170-3 0  9992,2 58341  97.4629 153.9636 0010700 157.1764 202.9948 15.18808928 19860,2023-174CP,58341,6887.576,94.811,516.811,502.071,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/17 20:53,161152,15.18810304,0.0010716,97.4629,154.0286,156.9591,203.2126,0,999,1987,0.00054813,0.00011364,0,4230670,0 NINJASAT,1 58341U 23174CP  24077.87075418  .00011364  00000-0  54813-3 0  9997,2 58341  97.4629 154.0286 0010716 156.9591 203.2126 15.18810304 19879,2023-174CP,58341,6887.572,94.811,516.818,502.056,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/18 4:48,576544,15.18816943,0.0010752,97.4629,154.3539,155.85,204.3241,0,999,1992,0.00048712,0.00010092,0,4230802,0 NINJASAT,1 58341U 23174CP  24078.20016871  .00010092  00000-0  48712-3 0  9991,2 58341  97.4629 154.3539 0010752 155.8500 204.3241 15.18816943 19922,2023-174CP,58341,6887.552,94.811,516.822,502.011,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/18 11:07,566816,15.18825721,0.0010753,97.4629,154.6143,154.9786,205.1972,0,999,1996,0.00059637,0.00012378,0,4231353,0 NINJASAT,1 58341U 23174CP  24078.46369869  .00012378  00000-0  59637-3 0  9994,2 58341  97.4629 154.6143 0010753 154.9786 205.1972 15.18825721 19961,2023-174CP,58341,6887.525,94.81,516.797,501.984,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/18 12:42,798400,15.18827708,0.0010751,97.4629,154.6794,154.8104,205.3657,0,999,1997,0.0006067,0.00012594,0,4231680,0 NINJASAT,1 58341U 23174CP  24078.52958100  .00012594  00000-0  60670-3 0  9992,2 58341  97.4629 154.6794 0010751 154.8104 205.3657 15.18827708 19974,2023-174CP,58341,6887.519,94.81,516.789,501.98,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/18 19:02,684128,15.18834735,0.0010757,97.4629,154.9396,153.9332,206.2446,0,999,2001,0.00061323,0.00012734,0,4231774,0 NINJASAT,1 58341U 23174CP  24078.79310977  .00012734  00000-0  61323-3 0  9997,2 58341  97.4629 154.9396 0010757 153.9332 206.2446 15.18834735 20015,2023-174CP,58341,6887.498,94.81,516.772,501.954,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/18 20:36,884608,15.18836264,0.0010765,97.4629,155.0047,153.7658,206.4123,0,999,2002,0.00060984,0.00012663,0,4232179,0 NINJASAT,1 58341U 23174CP  24078.85899172  .00012663  00000-0  60984-3 0  9996,2 58341  97.4629 155.0047 0010765 153.7658 206.4123 15.18836264 20022,2023-174CP,58341,6887.494,94.809,516.773,501.944,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/19 2:56,600992,15.18844878,0.0010789,97.4627,155.265,152.9961,207.1837,0,999,2006,0.00065635,0.0001364,0,4232368,0 NINJASAT,1 58341U 23174CP  24079.12251853  .00013640  00000-0  65635-3 0  9999,2 58341  97.4627 155.2650 0010789 152.9961 207.1837 15.18844878 20060,2023-174CP,58341,6887.467,94.809,516.763,501.902,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/19 10:50,225824,15.18860395,0.0010766,97.4628,155.5902,152.0257,208.1558,0,999,2011,0.00085244,0.00017753,0,4233772,0 NINJASAT,1 58341U 23174CP  24079.45192391  .00017753  00000-0  85244-3 0  9993,2 58341  97.4628 155.5902 0010766 152.0257 208.1558 15.18860395 20117,2023-174CP,58341,6887.421,94.808,516.701,501.871,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/19 20:19,722816,15.18874453,0.0010778,97.4628,155.9805,150.8609,209.3229,0,999,2017,0.00085103,0.0001773,0,4233173,0 NINJASAT,1 58341U 23174CP  24079.84720744  .00017730  00000-0  85103-3 0  9994,2 58341  97.4628 155.9805 0010778 150.8609 209.3229 15.18874453 20177,2023-174CP,58341,6887.378,94.807,516.666,501.82,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/20 1:04,837824,15.18882406,0.001082,97.4627,156.1757,150.3442,209.8408,0,999,2020,0.00087611,0.0001826,0,4233830,0 NINJASAT,1 58341U 23174CP  24080.04484766  .00018260  00000-0  87611-3 0  9994,2 58341  97.4627 156.1757 0010820 150.3442 209.8408 15.18882406 20208,2023-174CP,58341,6887.354,94.807,516.671,501.767,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/20 10:33,788768,15.18897848,0.0010812,97.4627,156.566,149.1121,211.0751,0,999,2026,0.00088432,0.00018441,0,4234278,0 NINJASAT,1 58341U 23174CP  24080.44012487  .00018441  00000-0  88432-3 0  9998,2 58341  97.4627 156.5660 0010812 149.1121 211.0751 15.18897848 20264,2023-174CP,58341,6887.307,94.806,516.619,501.726,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/20 12:08,754240,15.18900706,0.0010802,97.4628,156.6311,148.9752,211.2122,0,999,2027,0.00090408,0.00018857,0,4234892,0 NINJASAT,1 58341U 23174CP  24080.50600410  .00018857  00000-0  90408-3 0  9991,2 58341  97.4628 156.6311 0010802 148.9752 211.2122 15.18900706 20278,2023-174CP,58341,6887.299,94.805,516.603,501.724,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/20 20:02,446816,15.18913164,0.001081,97.4627,156.9564,148.0283,212.1609,0,999,2032,0.0009196,0.0001919,0,4234962,0 NINJASAT,1 58341U 23174CP  24080.83539869  .00019190  00000-0  91960-3 0  9991,2 58341  97.4627 156.9564 0010810 148.0283 212.1609 15.18913164 20327,2023-174CP,58341,6887.261,94.805,516.571,501.681,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/20 21:37,360448,15.18915663,0.0010812,97.4627,157.0215,147.8303,212.3593,0,999,2033,0.00092917,0.00019392,0,4235427,0 NINJASAT,1 58341U 23174CP  24080.90127732  .00019392  00000-0  92917-3 0  9998,2 58341  97.4627 157.0215 0010812 147.8303 212.3593 15.18915663 20335,2023-174CP,58341,6887.253,94.804,516.565,501.672,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/21 3:57,856864,15.18928085,0.001082,97.4627,157.2817,147.0625,213.1285,0,999,2037,0.00099269,0.00020734,0,4235516,0 NINJASAT,1 58341U 23174CP  24081.16479001  .00020734  00000-0  99269-3 0  9995,2 58341  97.4627 157.2817 0010820 147.0625 213.1285 15.18928085 20376,2023-174CP,58341,6887.216,94.804,516.533,501.629,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/21 11:51,57824,15.18941588,0.0010823,97.4628,157.6069,145.8671,214.3261,0,999,2042,0.0010466,0.00021875,0,4236229,0 NINJASAT,1 58341U 23174CP  24081.49417891  .00021875  00000-0  10466-2 0  9998,2 58341  97.4628 157.6069 0010823 145.8671 214.3261 15.18941588 20426,2023-174CP,58341,6887.175,94.803,516.494,501.586,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/21 13:26,862592,15.18944576,0.0010827,97.4628,157.672,145.6611,214.5326,0,999,2043,0.0010564,0.00022083,0,4236727,0 NINJASAT,1 58341U 23174CP  24081.56005628  .00022083  00000-0  10564-2 0  9998,2 58341  97.4628 157.6720 0010827 145.6611 214.5326 15.18944576 20431,2023-174CP,58341,6887.166,94.803,516.488,501.574,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/21 19:45,931328,15.18959864,0.0010831,97.4628,157.9322,144.7999,215.3952,0,999,2047,0.001204,0.000252,0,4236973,0 NINJASAT,1 58341U 23174CP  24081.82356402  .00025200  00000-0  12040-2 0  9991,2 58341  97.4628 157.9322 0010831 144.7999 215.3952 15.18959864 20470,2023-174CP,58341,6887.12,94.802,516.444,501.525,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/21 22:55,418176,15.18965278,0.0010871,97.4628,158.0624,144.3501,215.8461,0,999,2049,0.0012957,0.00027136,0,4237326,0 NINJASAT,1 58341U 23174CP  24081.95531734  .00027136  00000-0  12957-2 0  9995,2 58341  97.4628 158.0624 0010871 144.3501 215.8461 15.18965278 20494,2023-174CP,58341,6887.104,94.801,516.455,501.482,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/22 3:40,505888,15.18973582,0.0010874,97.4628,158.2576,143.6139,216.5836,0,999,2052,0.0011032,0.00023087,0,4237574,0 NINJASAT,1 58341U 23174CP  24082.15294567  .00023087  00000-0  11032-2 0  9992,2 58341  97.4628 158.2576 0010874 143.6139 216.5836 15.18973582 20529,2023-174CP,58341,6887.078,94.801,516.432,501.454,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/22 11:34,713248,15.18989724,0.0010923,97.4629,158.5827,142.753,217.4464,0,999,2057,0.00098438,0.00020596,0,4238078,0 NINJASAT,1 58341U 23174CP  24082.48232307  .00020596  00000-0  98438-3 0  9990,2 58341  97.4629 158.5827 0010923 142.7530 217.4464 15.18989724 20579,2023-174CP,58341,6887.03,94.8,516.417,501.372,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/22 19:28,644128,15.19005023,0.0010946,97.4629,158.9081,141.5658,218.6358,0,999,2062,0.00087704,0.00018346,0,4238717,0 NINJASAT,1 58341U 23174CP  24082.81169727  .00018346  00000-0  87704-3 0  9996,2 58341  97.4629 158.9081 0010946 141.5658 218.6358 15.19005023 20621,2023-174CP,58341,6886.983,94.799,516.387,501.31,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/22 21:03,208704,15.1900772,0.0010972,97.4629,158.9733,141.2172,218.9852,0,999,2063,0.0008943,0.00018711,0,4239209,0 NINJASAT,1 58341U 23174CP  24082.87757186  .00018711  00000-0  89430-3 0  9998,2 58341  97.4629 158.9733 0010972 141.2172 218.9852 15.19007720 20631,2023-174CP,58341,6886.975,94.799,516.397,501.284,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/23 3:23,331360,15.19020251,0.0010938,97.4628,159.2336,140.3583,219.8453,0,999,2067,0.00096384,0.00020182,0,4239359,0 NINJASAT,1 58341U 23174CP  24083.14106865  .00020182  00000-0  96384-3 0  9992,2 58341  97.4628 159.2336 0010938 140.3583 219.8453 15.19020251 20676,2023-174CP,58341,6886.937,94.798,516.335,501.269,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/23 11:17,583136,15.19042188,0.0010968,97.4627,159.5586,139.3755,220.83,0,999,2072,0.0012298,0.00025806,0,4239983,0 NINJASAT,1 58341U 23174CP  24083.47043499  .00025806  00000-0  12298-2 0  9990,2 58341  97.4627 159.5586 0010968 139.3755 220.8300 15.19042188 20729,2023-174CP,58341,6886.871,94.797,516.29,501.183,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/23 19:11,568800,15.19058806,0.0010993,97.4627,159.884,138.2798,221.9277,0,999,2077,0.0011685,0.00024524,0,4240642,0 NINJASAT,1 58341U 23174CP  24083.79979825  .00024524  00000-0  11685-2 0  9991,2 58341  97.4627 159.8840 0010993 138.2798 221.9277 15.19058806 20772,2023-174CP,58341,6886.821,94.796,516.256,501.115,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/23 20:46,895776,15.19063473,0.0010989,97.4626,159.9491,138.0696,222.1382,0,999,2078,0.0012187,0.00025587,0,4241084,0 NINJASAT,1 58341U 23174CP  24083.86567009  .00025587  00000-0  12187-2 0  9994,2 58341  97.4626 159.9491 0010989 138.0696 222.1382 15.19063473 20781,2023-174CP,58341,6886.807,94.795,516.24,501.104,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/24 4:40,402784,15.19083362,0.0010963,97.4624,160.2744,136.9452,223.2642,0,999,2083,0.0012191,0.0002561,0,4241128,0 NINJASAT,1 58341U 23174CP  24084.19502781  .00025610  00000-0  12191-2 0  9999,2 58341  97.4624 160.2744 0010963 136.9452 223.2642 15.19083362 20830,2023-174CP,58341,6886.747,94.794,516.162,501.062,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/24 11:00,295968,15.19101666,0.0010995,97.4623,160.5346,136.3544,223.8562,0,999,2087,0.0013374,0.00028127,0,4241782,0 NINJASAT,1 58341U 23174CP  24084.45851037  .00028127  00000-0  13374-2 0  9999,2 58341  97.4623 160.5346 0010995 136.3544 223.8562 15.19101666 20870,2023-174CP,58341,6886.691,94.793,516.128,500.984,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/24 11:00,295968,15.19101666,0.0010995,97.4623,160.5346,136.3544,223.8562,0,999,2087,0.0013374,0.00028127,0,4242350,0 NINJASAT,1 58341U 23174CP  24084.45851037  .00028127  00000-0  13374-2 0  9999,2 58341  97.4623 160.5346 0010995 136.3544 223.8562 15.19101666 20870,2023-174CP,58341,6886.691,94.793,516.128,500.984,0
