datetime,irr_256,irr_284,irr_304,irr_1175,irr_1216,irr_1335,irr_1405,MgII_Index,n_samples_irr_256,n_samples_irr_284,n_samples_irr_304,n_samples_irr_1175,n_samples_irr_1216,n_samples_irr_1335,n_samples_irr_1405,n_samples_MgII_Index
2024-08-08 12:00:00+00:00,0.0001901715166666667,0.00022607127777777777,0.0006764277222222222,0.00012285476666666666,0.010536594016666668,0.00031657515,0.0001936864,0.40257258872222224,180,180,180,180,180,180,180,180
2024-08-08 15:00:00+00:00,0.00018978541111111112,0.00022474381666666668,0.0006675060333333334,0.00012055314999999999,0.010494247361111111,0.00031195322777777777,0.00019042407222222223,0.4023313921666667,180,180,180,180,180,180,180,180
2024-08-08 18:00:00+00:00,0.00019440913194444443,0.00022951611111111112,0.0006909033958333333,0.00012630314583333334,0.010586741041666667,0.00032804293055555553,0.00020072413194444444,0.40379932166666666,144,144,144,144,144,144,144,144
2024-08-08 21:00:00+00:00,0.00018885105309734512,0.00022341601769911503,0.0006738200265486725,0.0001215555575221239,0.010585925946902655,0.00031575517699115044,0.0001959737256637168,0.40440419274336287,113,113,113,113,113,113,113,113
2024-08-09 00:00:00+00:00,0.00018881552777777778,0.00022231168333333332,0.0006674810055555555,0.00012012161666666668,0.010564748094444444,0.0003128323777777778,0.00019226168333333333,0.40404651094444444,180,180,180,180,180,180,180,180
2024-08-09 03:00:00+00:00,0.00019057727777777776,0.00022149578888888889,0.0006695379444444445,0.00012002963888888888,0.010587113711111111,0.0003136636222222222,0.0001916915111111111,0.40508827266666664,180,180,180,180,180,180,180,180
2024-08-09 06:00:00+00:00,0.0001906066888888889,0.0002208247222222222,0.0006729180555555556,0.00011992547222222221,0.010530007905555555,0.0003154790777777778,0.00019544500555555554,0.4064378034444444,180,180,180,180,180,180,180,180
2024-08-09 09:00:00+00:00,0.00019202990555555554,0.0002232909888888889,0.0006800309611111111,0.00012179087222222222,0.01056052668888889,0.0003224517555555556,0.00019860287777777777,0.4087433713888889,180,180,180,180,180,180,180,180
2024-08-09 12:00:00+00:00,0.00019432710555555553,0.0002286661388888889,0.0006905494222222223,0.00012572574444444444,0.010763302700000001,0.0003285373111111111,0.00020252026666666665,0.40986028638888883,180,180,180,180,180,180,180,180
2024-08-09 15:00:00+00:00,0.00019416482777777778,0.00022613883333333332,0.0006848180444444445,0.0001241248,0.010778400961111111,0.00032411387777777777,0.00020422025,0.4101236896666667,180,180,180,180,180,180,180,180
2024-08-09 18:00:00+00:00,0.00019456093854748605,0.00022765421229050282,0.0006866075418994413,0.00012442001675977654,0.010809850659217878,0.0003226411843575419,0.00020193624022346368,0.4104627477094972,179,179,179,179,179,179,179,179
2024-08-09 21:00:00+00:00,0.00019729959550561797,0.00023328328651685393,0.0007059324494382023,0.0001293264157303371,0.010947009056179775,0.0003342941123595506,0.0002067883820224719,0.41215870264044946,178,178,178,178,178,178,178,178
