datetime,irr_256,irr_284,irr_304,irr_1175,irr_1216,irr_1335,irr_1405,irr_256_norm,irr_284_norm,irr_304_norm,irr_1175_norm,irr_1216_norm,irr_1335_norm,irr_1405_norm,kp,storm_kp6,dEdt_Jkg_per_day,neg_dEdt_Jkg_per_day,neg_dEdt_roll24h_Jkg_per_day,se_neg_dEdt_roll24h_Jkg_per_day,n_valid_roll24h
2024-11-08 00:00:00,0.0001672717794999,0.0001822008768333,0.0006128391427222,0.0001238094603611,0.0100574836388888,0.0003008777356666,0.0001919119437777,1.0270790281563538,1.1115020088256922,1.0676628725238861,1.0852244194956309,1.0694041634042524,1.0790082893393476,1.0763651974103547,2.333,False,-2509.289888098836,2509.289888098836,1571.022472586483,335.7754741652683,8.0
2024-11-08 03:00:00,0.0001665472040555,0.0001785667537222,0.0006048939968888,0.0001228297924444,0.0099909174944444,0.0002990818340555,0.0001912034599999,1.0226300036676728,1.089332328808163,1.0538211698130753,1.0766373572218881,1.0623262386900267,1.0725678236767033,1.0723915662421089,1.333,False,-2406.4996178746223,2406.4996178746223,1601.6150214914232,311.61993861900197,8.0
2024-11-08 06:00:00,0.0001655657563333,0.0001772445153333,0.0006012063720555,0.0001216092642055,0.0098605390777777,0.0002980137575,0.0001896127102777,1.016603736859744,1.0812661183104308,1.0473967431603928,1.0659390871084806,1.0484632062847534,1.068737485567836,1.063469622119915,1.0,False,-1752.711233884096,1752.711233884096,1818.0583725664767,284.85242335256083,8.0
2024-11-08 09:00:00,0.0001648976714444,0.0001758695188888,0.0006015480647777,0.0001230217507333,0.0098681562277777,0.0002986407977222,0.0001894908175,1.0125015746153483,1.0728780614758404,1.0479920260133841,1.0783199251131568,1.0492731317308936,1.0709861783666037,1.062785969288573,1.667,False,-984.9241421967744,984.9241421967744,1868.4808222893628,288.9648758957644,8.0
2024-11-08 12:00:00,0.000163736182,0.0001763707209444,0.0005999548205,0.0001231394412722,0.0099350612416666,0.0002965986007222,0.0001887180476111,1.0053698190177525,1.0759356048933546,1.0452163420800678,1.079351515481012,1.0563870881611834,1.0636624477270402,1.0584517804014961,2.0,False,-1912.4297119379044,1912.4297119379044,1774.0523947980257,258.8065605777176,8.0
2024-11-08 15:00:00,0.0001634760758333,0.0001751453188333,0.0005983940826111,0.0001216039467722,0.0099423748805555,0.0002967577609444,0.0001884659325555,1.0037727200348254,1.0684601364336002,1.0424972894256992,1.0658924783239065,1.0571647415144718,1.0642332284087894,1.0570377575624312,2.333,False,-3168.931555971504,3168.931555971504,1889.0097709707918,267.25517854739496,8.0
2024-11-08 18:00:00,0.0001632781669491,0.0001744734183615,0.0006011735566101,0.0001230789063389,0.0099510411129943,0.0002993115073446,0.0001911430232768,1.0025575236337625,1.0643612608567286,1.0473395734558872,1.0788209099226154,1.0580862150543588,1.0733914784487313,1.0720525983586628,3.667,False,-525.2811785191298,525.2811785191298,1967.8912863843145,263.0582584835201,8.0
2024-11-08 21:00:00,0.0001617467227011,0.0001738828424137,0.000597761475977,0.0001226420813735,0.0099236377902298,0.0002967713068965,0.0001896848828735,0.9931541785231044,1.0607584990931591,1.0413951884516317,1.0749920173798742,1.0551724417381236,1.0642818069271383,1.0638744123002273,3.333,False,-932.3518299013376,932.3518299013376,1963.2480151336642,259.83334593765204,8.0
2024-11-09 00:00:00,0.0001624696721666,0.0001757483277777,0.0006040302484444,0.000122974615,0.0099800138583333,0.0002994979118888,0.0001917171026111,0.997593219206786,1.0721387447075532,1.0523163831880078,1.0779067672764389,1.061166863813356,1.0740599627681733,1.0752724032537078,4.0,False,-3428.9488974809647,3428.9488974809647,1990.5973462332042,254.63641809488738,8.0
2024-11-09 03:00:00,0.0001618567161666,0.0001757804476666,0.0005961127558333,0.0001221371373555,0.0098914838472222,0.0002949495848888,0.0001872422600555,0.99382955832708,1.072334689544132,1.0385228567712632,1.0705660423597616,1.0517535387841845,1.0577487441106914,1.0501746178010323,4.0,False,-3037.551741182804,3037.551741182804,2135.916121620685,246.61255518245537,8.0
2024-11-09 06:00:00,0.0001617884708333,0.0001752077545555,0.0005936167316111,0.0001232614144555,0.0097348567583333,0.0002937612675,0.0001871850900555,0.9934105196176722,1.0688410206085501,1.0341743871563398,1.0804206444203897,1.035099506128141,1.0534871981041696,1.04985397179472,3.667,False,-1715.565063878894,1715.565063878894,2223.600190417841,249.63449762220125,8.0
2024-11-09 09:00:00,0.0001614082853888,0.0001730448846111,0.0005972718282222,0.0001224122632833,0.0097615201305555,0.0002953169000555,0.0001877981008333,0.9910761121161578,1.055646603930584,1.0405421444928329,1.0729775977806006,1.0379346010970816,1.0590660104374645,1.053292129180201,4.333,False,-1203.7187909930944,1203.7187909930944,2345.177711743862,242.46130855711598,8.0
2024-11-09 12:00:00,0.0001607888043888,0.0001716467450555,0.0005954951016666,0.0001228747179555,0.0098388596194444,0.0002951094385,0.0001878918566666,0.9872723865544187,1.047117364380931,1.0374468053641746,1.0770311418451461,1.0461580468796379,1.0583220114253482,1.053817971991398,5.0,False,-3074.979915037751,3074.979915037751,2346.1369460988794,243.8129610882984,8.0
2024-11-09 15:00:00,0.0001599107165555,0.00017299273,0.0005930020693333,0.0001224452377444,0.0098172246555555,0.000293769963,0.0001889322537222,0.9818807681884396,1.0553284388590722,1.0331035480936894,1.0732666281204557,1.043857618533085,1.0535183819222715,1.0596531855799447,4.667,False,-3870.404106348753,3870.404106348753,2355.282640878111,239.0031602962909,8.0
2024-11-09 18:00:00,0.0001593154213483,0.0001725372420224,0.0005887931256179,0.0001203555150561,0.009773972230337,0.0002928335049438,0.0001875764923033,0.9782255477758566,1.0525497705513367,1.0257709013611156,1.0549496264575542,1.0392586228730627,1.0501600543178053,1.0520492064915665,4.333,False,-1497.9013491272929,1497.9013491272929,2214.446261279285,239.6283208881568,8.0
2024-11-09 21:00:00,0.0001598569445,0.0001724477292222,0.0005871264293888,0.0001216345331666,0.0097512520972222,0.0002926656908888,0.0001875078215,0.9815505980266225,1.0520037048080366,1.0228672524922113,1.0661605765937028,1.0368428093536532,1.0495582392449438,1.051664056608264,3.667,False,-940.025704741478,940.025704741478,2063.5186771415174,242.61650807003062,8.0
2024-11-10 00:00:00,0.0001601456418333,0.0001721041508333,0.0005974346789444,0.0001252436909833,0.0098418424611111,0.0002997571395555,0.0001949334467777,0.9833232519518906,1.049907732076792,1.0408258562496966,1.0977958505467016,1.0464752100400938,1.074989605503538,1.0933117230358689,3.667,False,-3502.114455714822,3502.114455714822,2103.5809141863137,242.83937602497843,8.0
2024-11-10 03:00:00,0.0001593229622777,0.0001714111251666,0.0005831147385,0.0001211696460666,0.0097183975388888,0.0002927746986666,0.0001884050388333,0.9782718504484456,1.045679983922706,1.0158782514323432,1.062085711621696,1.0333494105344208,1.0499491631382922,1.056696226535093,4.333,False,-1910.8607043921947,1910.8607043921947,2032.741841936484,242.98495203712176,8.0
2024-11-10 06:00:00,0.0001589426411111,0.0001699615571111,0.0005820654124444,0.0001218388762111,0.00960751335,0.0002914323400555,0.0001875936207777,0.9759366095886504,1.036837008885369,1.0140501592093831,1.06795170031881,1.0215591837231257,1.0451351942168832,1.0521452739554564,1.667,False,-508.1443907767534,508.1443907767534,1875.727294113487,244.6993403673726,8.0
2024-11-10 09:00:00,0.0001577631621111,0.0001698152541111,0.000580038887,0.0001212575343888,0.0096051156472222,0.0002908655568888,0.0001864503133888,0.9686943948607825,1.0359444990290854,1.0105196308433257,1.0628560772558062,1.0213042379111068,1.0431025953814381,1.0457328732516233,2.0,False,-1524.2166873514652,1524.2166873514652,1779.4790628105402,239.42108098306446,8.0
2024-11-10 12:00:00,0.0001569584898333,0.0001695812752777,0.0005871445676111,0.0001246525860611,0.009691639375,0.000297814064,0.0001923188103333,0.9637535613051278,1.0345171296998765,1.0228988521489129,1.092614651192593,1.030504236443648,1.068021344370649,1.0786471658580579,3.667,False,-2508.267337039113,2508.267337039113,1745.0110928434879,243.2121987416506,8.0
2024-11-10 15:00:00,0.0001552152927222,0.0001678493645555,0.0005838629028888,0.0001222477721555,0.0096989715388888,0.0002933272471111,0.0001888421229444,0.9530500152550625,1.0239517456013505,1.0171816723217435,1.0715357872100812,1.0312838595453082,1.0519307133867881,1.059147674403674,4.0,False,-2614.287723764777,2614.287723764777,1591.3997410684824,236.7454827843602,8.0
2024-11-10 18:00:00,0.0001573355669662,0.000168956430337,0.0005784040899438,0.0001218270262808,0.0096291045112359,0.0002933313722471,0.0001917764247191,0.9660688832103339,1.0307053126611032,1.0076715553870765,1.0678478323777545,1.02385495456874,1.0519455069571026,1.0756051196611982,5.667,False,-727.9154987037183,727.9154987037183,1609.1835358757526,239.62101089250712,8.0
2024-11-10 21:00:00,0.0001572818042696,0.0001692626283707,0.0005757657205617,0.0001214572974887,0.0096139501207865,0.0002906558888202,0.0001881861200561,0.9657387705138583,1.0325732494980233,1.0030750979533043,1.0646070564902956,1.0222436003948414,1.042350683367982,1.0554683897043087,3.0,False,-664.2819450050592,664.2819450050592,1691.832485711202,235.29617611664773,8.0
2024-11-11 00:00:00,0.0001562233605,0.0001668518161111,0.0005730268561666,0.0001212977083333,0.0096101640444444,0.0002870849481111,0.0001869615229444,0.9592397340267169,1.0178662803768008,0.9983035622864785,1.0632082130737939,1.021841029936009,1.0295445692255656,1.0486000641278141,2.667,False,-2273.223641514778,2273.223641514778,1584.075520740822,237.9514830962329,8.0
2024-11-11 03:00:00,0.0001555570252222,0.0001616601579444,0.0005756286157222,0.0001226948615444,0.0095963240416666,0.0002901916016666,0.0001861339357777,0.955148314711425,0.9861949811947284,1.0028362396027635,1.0754546502849751,1.0203694335483322,1.0406856559233348,1.0439584248086318,2.0,False,-2053.131062850356,2053.131062850356,1467.2643064912409,236.36507455531262,8.0
2024-11-11 06:00:00,0.0001543802816111,0.0001612808969444,0.0005738247068888,0.0001197596410722,0.0095059304777777,0.0002867095071666,0.0001837839179444,0.9479228957669311,0.9838813295224867,0.9996935446399645,1.0497266249487485,1.0107579584479445,1.0281981622194927,1.0307780184239836,3.0,False,-1169.335989460349,1169.335989460349,1476.4330181274563,231.48815323724133,8.0
2024-11-11 09:00:00,0.0001539932610555,0.0001607129247777,0.0005673665212777,0.0001199323380166,0.0094608382027777,0.0002857732968333,0.0001839539203888,0.9455465194450519,0.9804164603340596,0.988442362200456,1.0512403617883126,1.0059633330372788,1.0248407229993464,1.0317315011047636,2.333,False,-662.1609675884247,662.1609675884247,1375.0037637334317,233.8069440429,8.0
2024-11-11 12:00:00,0.0001529916475555,0.0001565014481111,0.0005639987066666,0.0001193707992444,0.0095231397583333,0.0002855325776111,0.0001859176579444,0.9393964311083106,0.9547246807092489,0.9825750956191424,1.0463183179775435,1.012587807437625,1.023977455281708,1.0427454000840992,1.667,False,-1573.7776230424645,1573.7776230424645,1284.063793014735,230.8236106742936,8.0
2024-11-11 15:00:00,0.0001526795506666,0.0001537709863333,0.0005724748498333,0.0001194522710944,0.0095919365555555,0.0002855005511111,0.0001852740650555,0.9374800996727249,0.9380677150360089,0.9973418798050944,1.0470324414448748,1.0199029156714403,1.023862601788471,1.0391357186162526,2.667,False,-2687.6374168545008,2687.6374168545008,1263.5609308388084,229.14352695151112,8.0
2024-11-11 18:00:00,0.0001520913452808,0.0001521747588764,0.0005683206105617,0.0001184355284325,0.0095238694185393,0.0002842543686516,0.0001822193190449,0.9338684120478906,0.9283300559438941,0.9901045368798914,1.038120408698599,1.0126653916217194,1.0193935399589185,1.022002744878325,1.667,False,83.5185364484787,-83.5185364484787,1138.768448509276,226.15110884470093,8.0
2024-11-11 21:00:00,0.0001511387606111,0.0001505728131111,0.0005634601147777,0.0001191509914944,0.0094650667472222,0.0002824634820555,0.0001832252711666,0.9280193696109821,0.9185575127645886,0.9816367832250176,1.044391641799498,1.0064129507743242,1.0129710591522965,1.0276447691981518,1.0,False,63.23782074451447,-63.23782074451447,1018.3748971335591,221.73299447534154,8.0
2024-11-12 00:00:00,0.0001497935436111,0.0001508536897222,0.0005633459375555,0.0001188536947,0.0094662055083333,0.0002815833747777,0.0001829037105555,0.9197594935389383,0.9202709782697818,0.9814378684160036,1.0417857525550116,1.0065340343293223,1.0098148168130283,1.0258412511688262,1.667,False,-2109.2007441073656,2109.2007441073656,1037.670118732378,223.38135523505503,8.0
2024-11-12 03:00:00,0.0001496823787222,0.0001508699044444,0.0005605890495,0.0001170584877777,0.0094223751444444,0.000279437285,0.0001811320303888,0.9190769209830781,0.9203698948974681,0.976634932677455,1.0260502636477387,1.0018735869143174,1.0021185057028879,1.0159045331363779,1.333,False,-1054.791204214096,1054.791204214096,1110.0980850867927,223.6984563150232,8.0
2024-11-12 06:00:00,0.0001499588487222,0.0001507662467777,0.0005554781176111,0.0001150239178055,0.0092676115472222,0.0002780080237222,0.0001792496851666,0.9207744968668485,0.9197375395171334,0.9677308796537883,1.008216690909724,0.9854176978315962,0.9969928862782361,1.0053471345357226,1.667,False,-206.18757845461369,206.18757845461369,1006.287552656606,229.32170717021862,8.0
2024-11-12 09:00:00,0.0001486253905,0.0001476702147222,0.0005550657442777,0.0001137574099944,0.0092576823138888,0.0002770431195555,0.0001764408908888,0.9125868218206518,0.9008504413379876,0.9670124599788726,0.9971153970338039,0.9843619304202436,0.9935325451799467,0.9895936157718707,0.667,False,-816.5227403789758,816.5227403789758,1033.379735937342,229.98778280715655,8.0
2024-11-12 12:00:00,0.0001484878190555,0.0001463744623888,0.000553741587,0.0001141160236,0.0093284287805555,0.0002770128286111,0.0001781191464444,0.9117421082297426,0.8929458069226858,0.9647055682282857,1.00025874521435,0.9918843454413301,0.9934239157393965,0.999006348699535,1.0,False,-2153.201353877783,2153.201353877783,1044.2463596779853,229.16848369551792,8.0
2024-11-12 15:00:00,0.000148690659375,0.000144312259659,0.0005524048850568,0.0001159479307159,0.0093109432755681,0.0002784124748295,0.0001780862616477,0.9129875845368988,0.880365502609026,0.9623768216830735,1.016315921545014,0.9900251257295078,0.9984433295835287,0.9988219096802897,1.333,False,-1857.1531574130056,1857.1531574130056,1001.329638587311,232.15422797976095,8.0
