date,satellite,rho_mean,rho_mean_norm,alt_mean_km,n_samples_density,dEdt_Jkg_per_day,n_bins_dEdt,neg_dEdt_Jkg_per_day,neg_dEdt_norm
2024-07-10 00:00:00+00:00,GRACE-FO,9.050865521805556e-13,0.6474916222320757,489.2963653377315,8640,-516.3790943436325,8,516.3790943436325,0.6400109458128627
2024-07-11 00:00:00+00:00,GRACE-FO,9.387526029722222e-13,0.6715760435382218,488.8309750087963,8640,-449.2110308036209,8,449.2110308036209,0.556761456541219
2024-07-12 00:00:00+00:00,GRACE-FO,1.0032321786081842e-12,0.7177042120860583,489.1080884871355,4081,-610.1362596064806,5,610.1362596064806,0.7562155185267934
2024-07-13 00:00:00+00:00,GRACE-FO,1.0275287592205884e-12,0.735085789966667,489.2600512301471,4080,-455.2519714925438,8,455.2519714925438,0.5642487235631952
2024-07-14 00:00:00+00:00,GRACE-FO,1.1127136514363429e-12,0.7960263750605003,489.00617465243056,8640,-485.49547552689904,8,485.49547552689904,0.6017331489277161
2024-07-15 00:00:00+00:00,GRACE-FO,1.1432833626018517e-12,0.8178956999621178,488.9121260893519,8640,-632.0483337081969,8,632.0483337081969,0.7833737970554522
2024-07-16 00:00:00+00:00,GRACE-FO,1.407641781394676e-12,1.0070155813949884,488.97077988483795,8640,-768.3605592343956,8,768.3605592343956,0.9523219929458586
2024-07-17 00:00:00+00:00,GRACE-FO,1.3490532410243056e-12,0.9651018119800906,489.06437503333336,8640,-615.1094134543091,8,615.1094134543091,0.7623793484197663
2024-07-18 00:00:00+00:00,GRACE-FO,1.3094433350231482e-12,0.9367652045789975,488.69398403854166,8640,-681.2459016423672,8,681.2459016423672,0.8443502818321333
2024-07-19 00:00:00+00:00,GRACE-FO,1.329412772582176e-12,0.951051179206513,488.9073240488426,8640,-550.2634281720966,8,550.2634281720966,0.6820078910403985
2024-07-20 00:00:00+00:00,GRACE-FO,1.3152850016736112e-12,0.9409442858027043,488.8359446480324,8640,-671.2832056172192,8,671.2832056172192,0.8320023100111482
2024-07-21 00:00:00+00:00,GRACE-FO,1.2289498413738425e-12,0.8791808081955242,488.7404304991898,8640,-653.4639486819506,8,653.4639486819506,0.8099167538572533
2024-07-22 00:00:00+00:00,GRACE-FO,1.380079386525463e-12,0.9872976663254607,488.7217059542824,8640,-1098.3840428069234,6,1098.3840428069234,1.361359934596437
2024-07-23 00:00:00+00:00,GRACE-FO,1.0860999989583332e-12,0.7769871826484696,488.6543339398148,8640,-738.0653310120105,4,738.0653310120105,0.9147734595512779
2024-07-24 00:00:00+00:00,GRACE-FO,1.0108977810173613e-12,0.7231881222461929,488.7669032805556,8640,-956.3116060197353,5,956.3116060197353,1.1852724135520685
2024-07-25 00:00:00+00:00,GRACE-FO,9.465751760405092e-13,0.6771722492423186,488.52094870011575,8640,-239.68433838337666,4,239.68433838337666,0.2970697338169006
2024-07-26 00:00:00+00:00,GRACE-FO,1.1939294644097222e-12,0.8541275128647661,488.6671681171297,8640,-510.7477720826864,8,510.7477720826864,0.6330313683553627
2024-07-27 00:00:00+00:00,GRACE-FO,1.0132411586516202e-12,0.7248645557124211,488.5475417549769,8640,-630.7469571065158,8,630.7469571065158,0.7817608439385966
2024-07-28 00:00:00+00:00,GRACE-FO,9.078216042986109e-13,0.6494482564661634,488.5398550114583,8640,-641.0442450344564,6,641.0442450344564,0.794523515894644
2024-07-29 00:00:00+00:00,GRACE-FO,9.141384790555556e-13,0.6539672977379146,488.5731708431713,8640,-607.0094319321215,4,607.0094319321215,0.7523400635380431
2024-07-30 00:00:00+00:00,GRACE-FO,1.145967000775463e-12,0.8198155530748716,488.3819426844908,8640,-533.3594596423209,8,533.3594596423209,0.6610567622955676
2024-07-31 00:00:00+00:00,GRACE-FO,1.0417217516481482e-12,0.7452393423193209,488.5597249726852,8640,-554.7781465444714,8,554.7781465444714,0.6876035265090557
2024-08-01 00:00:00+00:00,GRACE-FO,1.2373598099166669e-12,0.8851972318862695,488.38151046597216,8640,-637.914733953774,8,637.914733953774,0.7906447350365124
2024-08-02 00:00:00+00:00,GRACE-FO,1.110684608170139e-12,0.7945748138668794,488.4087729223379,8640,-510.87717883661395,8,510.87717883661395,0.6331917577667135
2024-08-03 00:00:00+00:00,GRACE-FO,1.1805953248287037e-12,0.8445883769140861,488.3147068037037,8640,-610.7575589455664,8,610.7575589455664,0.756985569797259
2024-08-04 00:00:00+00:00,GRACE-FO,1.5488037590648148e-12,1.108001722111498,488.3631136863426,8640,-888.3840356506407,8,888.3840356506407,1.1010815757840249
2024-08-05 00:00:00+00:00,GRACE-FO,1.2538483509502314e-12,0.8969930012039569,488.3467887303241,8640,-679.2379381135106,8,679.2379381135106,0.8418615702414854
2024-08-06 00:00:00+00:00,GRACE-FO,1.1574212474108797e-12,0.8280098287687754,488.06765400416674,8640,-657.4771154243499,8,657.4771154243499,0.8148907558465718
2024-08-07 00:00:00+00:00,GRACE-FO,1.253587893505787e-12,0.8968066720481215,488.35707649583327,8640,-718.1642365194857,8,718.1642365194857,0.8901076308057091
2024-08-08 00:00:00+00:00,GRACE-FO,1.454039451119213e-12,1.0402081002379104,488.1842804982639,8640,-847.7915033791214,8,847.7915033791214,1.0507703504524555
2024-08-09 00:00:00+00:00,GRACE-FO,1.6024615917847222e-12,1.1463881030267449,488.0500622883102,8640,-1211.7785251066089,6,1211.7785251066089,1.5019034048134678
2024-08-10 00:00:00+00:00,GRACE-FO,1.8526443863761574e-12,1.3253668571959338,488.06853136493055,8640,-940.6382480226457,4,940.6382480226457,1.1658465289923314
2024-08-11 00:00:00+00:00,GRACE-FO,2.1639946349988427e-12,1.5481043148207003,488.115761887037,8640,-1335.387031339109,8,1335.387031339109,1.6551063478662553
2024-08-12 00:00:00+00:00,GRACE-FO,3.0061092045439817e-12,2.150546288382665,487.9802689222222,8640,-1447.9282959196717,8,1447.9282959196717,1.7945923223686422
2024-08-13 00:00:00+00:00,GRACE-FO,2.113201629984954e-12,1.5117674085488635,487.6489244159722,8640,-1241.911423733458,8,1241.911423733458,1.5392507435448437
2024-08-14 00:00:00+00:00,GRACE-FO,1.7481913612870368e-12,1.2506420051924865,488.032791347338,8640,-901.7206635996699,8,901.7206635996699,1.1176112687191386
2024-08-15 00:00:00+00:00,GRACE-FO,1.6138450044687501e-12,1.1545317046829189,487.799533890162,8640,-908.0974739082158,8,908.0974739082158,1.1255148195048832
2024-08-16 00:00:00+00:00,GRACE-FO,1.7574659472743057e-12,1.2572769692320689,487.53421543703706,8640,-968.6633038818836,8,968.6633038818836,1.2005813637356473
2024-08-17 00:00:00+00:00,GRACE-FO,1.6651539882361109e-12,1.1912377379949464,487.76204519016204,8640,-971.4188585858792,8,971.4188585858792,1.203996655314376
2024-08-18 00:00:00+00:00,GRACE-FO,1.7448062078425924e-12,1.2482202937108973,487.7308579599537,8640,-898.847435856238,8,898.847435856238,1.1140501307378519
2024-08-19 00:00:00+00:00,GRACE-FO,1.524401985650463e-12,1.0905448901484855,487.52997561192126,8640,-964.3414205275475,8,964.3414205275475,1.1952247319827343
2024-08-20 00:00:00+00:00,GRACE-FO,1.5826289146215277e-12,1.1321999656837871,487.34987688935183,8640,-963.6520666778089,8,963.6520666778089,1.1943703325420836
2024-08-21 00:00:00+00:00,GRACE-FO,1.4058276920821758e-12,1.0057177965267956,487.7635663976852,8640,-799.9729941766709,8,799.9729941766709,0.9915030996337085
2024-08-22 00:00:00+00:00,GRACE-FO,1.3884910570138889e-12,0.9933153075743675,487.4392219486112,8640,-741.2292061150074,8,741.2292061150074,0.9186948318904828
2024-08-23 00:00:00+00:00,GRACE-FO,1.2643517364085648e-12,0.9045070384780278,487.1539258777778,8640,-790.0602783113718,8,790.0602783113718,0.9792170742581298
2024-08-24 00:00:00+00:00,GRACE-FO,1.337410359258102e-12,0.9567725882344796,487.6119576831018,8640,-796.5281608905643,8,796.5281608905643,0.987233501902586
2024-08-25 00:00:00+00:00,GRACE-FO,1.1935967357141205e-12,0.8538894814385348,487.4016569938657,8640,-809.984923146665,8,809.984923146665,1.0039120917863478
2024-08-26 00:00:00+00:00,GRACE-FO,1.2278450055914352e-12,0.8783904175844522,487.149894521875,8640,-666.6082898005843,8,666.6082898005843,0.826208122511743
2024-08-27 00:00:00+00:00,GRACE-FO,1.3080128509374998e-12,0.9357418477973038,487.22875152407414,8640,-738.0194058027118,8,738.0194058027118,0.9147165388955778
2024-08-28 00:00:00+00:00,GRACE-FO,1.7591891782569445e-12,1.258509754783618,487.4962348371528,8640,-1059.3305446766317,8,1059.3305446766317,1.3129562200590785
2024-08-29 00:00:00+00:00,GRACE-FO,1.389842618092593e-12,0.9942822034732044,487.0871124138889,8640,-948.1691084057093,8,948.1691084057093,1.1751804333454416
2024-08-30 00:00:00+00:00,GRACE-FO,1.5890559992650462e-12,1.1367978502198335,486.8914681611111,8640,-900.8146750833839,8,900.8146750833839,1.1164883677853958
2024-08-31 00:00:00+00:00,GRACE-FO,1.7591452093368057e-12,1.258478299772647,487.45524335451387,8640,-1126.075791766867,8,1126.075791766867,1.395681661864644
2024-09-01 00:00:00+00:00,GRACE-FO,1.6091947257534725e-12,1.1512049327825606,487.0070579453703,8640,-1096.7846472170204,8,1096.7846472170204,1.3593776105724098
2024-09-02 00:00:00+00:00,GRACE-FO,1.587215078090278e-12,1.1354808700537045,486.7625282614583,8640,-1040.3292529881,8,1040.3292529881,1.289405625547306
2024-09-03 00:00:00+00:00,GRACE-FO,1.6807795686886576e-12,1.2024161522705337,487.11135093298606,8640,-1035.4311903435737,8,1035.4311903435737,1.283334865247146
2024-09-04 00:00:00+00:00,GRACE-FO,1.803221880590278e-12,1.2900103950222594,487.06942135462964,8640,-1171.3675764594227,8,1171.3675764594227,1.4518172379872225
2024-09-05 00:00:00+00:00,GRACE-FO,1.86173166940625e-12,1.3318678262100694,486.67521103125,8640,-1282.9484966434538,8,1282.9484966434538,1.5901129417519617
2024-09-06 00:00:00+00:00,GRACE-FO,1.8214269566122687e-12,1.3030341596312218,486.6704025159722,8640,-1640.8356886655092,5,1640.8356886655092,2.0336857408241085
2024-09-07 00:00:00+00:00,GRACE-FO,1.8540098085949078e-12,1.3263436692426054,487.1257475938657,8640,-1292.6314793080091,8,1292.6314793080091,1.602114231039842
2024-09-08 00:00:00+00:00,GRACE-FO,1.839654650900463e-12,1.316074105165468,486.53957162766204,8640,-1218.7039074655622,8,1218.7039074655622,1.510486867161616
2024-09-09 00:00:00+00:00,GRACE-FO,1.928794467130787e-12,1.3798440110130226,486.4084174153935,8640,-1569.585455296295,7,1569.585455296295,1.9453767257080317
2024-09-12 00:00:00+00:00,GRACE-FO,2.307083558164352e-12,1.650468976808733,486.27660816574075,8640,-1343.3901882682528,7,1343.3901882682528,1.6650256263417342
2024-09-13 00:00:00+00:00,GRACE-FO,2.008414327707176e-12,1.4368034173397375,486.50550122858795,8640,-1256.7924231551588,8,1256.7924231551588,1.5576945624733178
2024-09-14 00:00:00+00:00,GRACE-FO,1.5620108784699074e-12,1.117449988852412,486.6064422017362,8640,-993.819523634389,8,993.819523634389,1.23176050358317
2024-09-15 00:00:00+00:00,GRACE-FO,1.4455408929097225e-12,1.0341283002138801,486.1017158959491,8640,-1023.2995301429182,8,1023.2995301429182,1.2682986342990843
2024-09-16 00:00:00+00:00,GRACE-FO,1.4587737137280092e-12,1.0435949535385776,486.1667207655093,8640,-942.9176447112113,8,942.9176447112113,1.1686716604635927
2024-09-17 00:00:00+00:00,GRACE-FO,1.818176462207176e-12,1.3007087821407055,486.6366558498843,8640,-1349.8043187782168,8,1349.8043187782168,1.6729754325581676
2024-09-18 00:00:00+00:00,GRACE-FO,1.142123469741898e-12,0.817065921961663,485.98901535162037,8640,-803.6721485704184,8,803.6721485704184,0.996087908213652
2024-09-19 00:00:00+00:00,GRACE-FO,1.285360679201389e-12,0.9195366667688621,485.9897600322917,8640,-1160.1040924127612,7,1160.1040924127612,1.4378570425478332
