timestamp,gps_average_altitude,tle_average_altitude,altitude_diff,ddeltahdt_km_per_s
2024-07-22 00:10:24.111111168+00:00,494.665368070807,494.8787660602724,0.2133979894654203,2.055407055708048e-07
2024-07-22 03:15:25.999999744+00:00,494.804685473988,494.9360719293952,0.1313864554071528,1.080874416505384e-07
2024-07-22 06:25:27.947368704+00:00,494.8174363128592,494.9192334355826,0.1017971227234966,-9.044833802829013e-08
2024-07-22 09:37:38.500000+00:00,494.1815519183193,494.38256211519865,0.2010101968793378,8.968698579955863e-08
2024-07-22 12:45:31.842105088+00:00,494.6696136250216,494.8857981501394,0.2161845251177965,2.747350685164552e-07
2024-07-22 15:54:27.055555328+00:00,494.79219045292274,494.9104464653659,0.1182560124431688,1.6477705793154628e-07
2024-07-22 19:06:50.437499904+00:00,495.118908916429,495.2212814560186,0.1023725395895667,-2.6894595891245966e-08
2024-07-23 01:30:05.166666752+00:00,494.6186062207855,494.8255441462209,0.2069379254354544,1.3793840259599637e-07
2024-07-23 04:30:40.333333248+00:00,494.6270907502439,494.7301744792528,0.1030837290088584,2.489004097494824e-07
2024-07-23 07:26:56.937500160+00:00,494.5329387715327,494.6886885946764,0.155749823143708,5.547088325791026e-08
2024-07-23 10:46:19.588235264+00:00,494.6068751868796,494.83269756151344,0.2258223746338217,-5.8657581807339174e-08
2024-07-23 13:55:47.052631552+00:00,494.5275451466913,494.7415383876,0.2139932409086782,2.145031469778348e-07
2024-07-23 17:07:41.500000+00:00,494.7023588281161,494.8005098842826,0.0981510561665004,2.759977764730107e-07
2024-07-23 20:21:11.066666496+00:00,495.11985653525073,495.2757585591981,0.1559020239473056,5.1936317476318424e-08
2024-07-23 23:25:52.842105088+00:00,494.4673658224304,494.6907879449977,0.2234221225672854,-1.1995567207262227e-07
2024-07-24 02:35:54.736842240+00:00,494.5057432098377,494.6740563482938,0.1683131384560852,-2.5603697289386374e-07
2024-07-24 05:45:56.736842240+00:00,494.56587840897566,494.65687586415856,0.0909974551829009,-1.7390321351096188e-07
2024-07-24 08:59:49.538461440+00:00,493.9316483841604,494.1201633340665,0.1885149499061071,-1.9752382261858777e-07
2024-07-24 12:01:00.500000+00:00,494.3302542094656,494.5554146285593,0.2251604190936404,-1.759599519521394e-07
2024-07-24 14:54:02.266666752+00:00,494.45500495566944,494.6180397306353,0.1630347749658085,-7.564472836954343e-08
2024-07-24 18:17:19.187500032+00:00,494.6816123009175,494.7507550935092,0.0691427925917196,-4.104173208959805e-08
2024-07-24 21:29:59.333332992+00:00,494.43415623793067,494.6138456884235,0.1796894504928445,-1.0047699392562778e-07
2024-07-25 00:39:27.777778176+00:00,494.43144895122407,494.63771351522746,0.2062645640033906,-2.9834056261816574e-07
2024-07-25 03:45:02.833333248+00:00,494.4521237400454,494.5485868173811,0.0964630773356702,-3.431139063400843e-07
2024-07-25 06:41:31.199999744+00:00,494.2759233002879,494.3802089784831,0.1042856781951968,-1.694905136022187e-07
2024-07-25 10:11:12.999999744+00:00,493.800228624788,494.0485362588584,0.248307634070386,-1.6643881127259e-07
2024-07-25 13:16:15.842105344+00:00,494.294815416632,494.478112214704,0.1832967980719786,-1.3586834909447695e-07
2024-07-25 16:21:17.666666752+00:00,494.33144314220107,494.4081032777577,0.0766601355566081,-1.8149698284757212e-07
2024-07-25 19:24:59.533333248+00:00,494.5859717196065,494.6547284600848,0.0687567404783635,-6.102036963790979e-08
2024-07-25 22:36:21.473684480+00:00,494.222846486914,494.4180051530307,0.195158666116697,-1.0395781781455395e-07
2024-07-26 01:46:23.368420864+00:00,494.2270162982818,494.4010786763597,0.174062378077906,-1.9421707172468986e-07
2024-07-26 04:56:25.315789312+00:00,494.3143259370832,494.384405009821,0.0700790727378262,-1.2211028006312331e-07
2024-07-26 07:55:12.062500096+00:00,494.0749677583446,494.2011696780716,0.1262019197269523,1.242945674583433e-07
2024-07-26 11:19:15.666666496+00:00,494.11883484070825,494.32216140675865,0.2033265660504071,8.603490793605284e-08
2024-07-26 14:26:30.947368448+00:00,494.1794206527858,494.3334213271216,0.1540006743358049,4.0388199323561065e-08
2024-07-26 17:33:36.352941312+00:00,494.4205243389656,494.4828860575425,0.0623617185768807,1.0927992382804303e-08
2024-07-26 20:55:24.235294208+00:00,494.23729566169743,494.3874564244597,0.1501607627622547,2.498458781596442e-08
2024-07-26 23:51:36.666666752+00:00,494.02620866773736,494.23218446371527,0.2059757959779062,-1.0193422818220144e-07
2024-07-27 02:56:38.526315520+00:00,494.14120230178247,494.256207365337,0.1150050635545198,-2.2020166156085833e-07
2024-07-27 06:06:40.473684480+00:00,494.16871057065066,494.239178211956,0.0704676413052993,-1.4816688513426916e-07
2024-07-27 09:00:20.454545664+00:00,492.7615496281364,492.9350744322622,0.1735248041258046,-1.85814910377336e-07
2024-07-27 12:36:04.333333248+00:00,493.8700258416988,494.0744972855733,0.2044714438744677,-2.1036766260904052e-07
2024-07-27 15:36:46.263157760+00:00,494.0941366905301,494.1887650690517,0.0946283785216337,-3.0460848181462475e-07
2024-07-27 18:52:08.266667008+00:00,494.6591840075889,494.7130544287661,0.0538704211771801,-1.9044942696574196e-07
2024-07-27 21:58:05.249999872+00:00,494.3076909050738,494.4658266112789,0.158135706205087,-2.430958390249775e-07
2024-07-28 01:06:52.052631296+00:00,493.9644303995281,494.1373911045686,0.1729607050405093,-4.5884600102442336e-07
2024-07-28 04:11:53.999999744+00:00,494.0306334561645,494.0835845212804,0.0529510651158489,-4.783616170612818e-07
2024-07-28 07:14:09.166666752+00:00,493.9866709510594,494.0766221996236,0.0899512485642048,-3.6043485926449853e-07
2024-07-28 10:34:57.799999744+00:00,494.0241954755128,494.1863520668153,0.1621565913025051,-3.6057893911352013e-07
2024-07-28 13:36:59.631579136+00:00,493.9122123240792,494.0604356874783,0.1482233633990972,-4.060521431248231e-07
2024-07-28 16:45:21.500000+00:00,494.1048156785788,494.1300758861791,0.0252602076002972,-3.3504466227608736e-07
2024-07-28 19:54:54.785714176+00:00,494.23396650962616,494.2789937903137,0.0450272806875204,-2.1791706846338794e-07
2024-07-28 23:07:05.052631296+00:00,493.85643768106536,494.00943363283375,0.1529959517683892,-2.5406059804379e-07
2024-07-29 02:21:33.611111424+00:00,493.8410303475406,493.9349445416743,0.0939141941336743,-2.978116010812156e-07
2024-07-29 05:27:08.736842240+00:00,493.97161837506616,493.97544309763634,0.0038247225701866,-1.601729995858848e-07
2024-07-29 08:32:10.214285824+00:00,493.4357083228164,493.51861045986215,0.0829021370457212,-9.673884268893026e-08
2024-07-29 11:48:27.937500160+00:00,493.7483842829979,493.917051257448,0.1686669744500477,-7.364499899295057e-08
2024-07-29 14:47:14.947368704+00:00,493.83238574030304,493.914447121104,0.0820613808009511,-3.7957648297297164e-08
2024-07-29 17:55:36.944444416+00:00,493.96797501183335,493.967206095616,-0.0007689162173392,-2.0841097250678847e-08
2024-07-29 21:14:57.764705792+00:00,493.91240405769895,494.0200680207173,0.1076639630182967,2.5644210229735653e-08
2024-07-30 00:17:20.736842240+00:00,493.7276947494984,493.8638626922077,0.1361679427092781,-3.8487282067277004e-08
2024-07-30 03:27:22.736842240+00:00,493.8128833233842,493.8469251450909,0.0340418217066371,-8.275820150965235e-08
2024-07-30 06:37:24.631578880+00:00,493.81499299292767,493.8300264644006,0.0150334714729183,4.5462090961801375e-08
2024-07-30 09:51:17.384615168+00:00,493.2723932273077,493.41302825826494,0.1406350309572985,9.508777112044319e-08
2024-07-30 12:57:28.526316032+00:00,493.66499272384266,493.7953911829881,0.1303984591454536,5.238657797136387e-08
2024-07-30 16:02:30.444444672+00:00,493.72702375571487,493.7558150845881,0.0287913288731829,-2.0278676716374368e-08
2024-07-30 19:12:32.249999872+00:00,494.0131912663616,494.0520644368084,0.0388731704467772,9.39557927776592e-08
2024-07-30 22:17:34.210525952+00:00,493.5933400913629,493.73499304226686,0.1416529509040174,-8.936527043562272e-08
2024-07-31 01:27:36.157894912+00:00,493.58631445100417,493.7181652310125,0.1318507800082784,-2.90896277928571e-07
2024-07-31 04:37:38.052631552+00:00,493.6882440212307,493.7010906491573,0.012846627926649,-2.8952472271395136e-07
2024-07-31 07:22:39.642857472+00:00,493.6296731102847,493.6857506994334,0.0560775891487423,-2.8952472271395046e-07
2024-07-31 11:15:02.133333248+00:00,493.2602958846939,493.398345108406,0.1380492237121302,-2.8952472271395046e-07
2024-07-31 14:07:43.842105344+00:00,493.55050888555,493.6496416440742,0.0991327585242061,-2.8952472271395046e-07
2024-07-31 17:30:25.933333248+00:00,493.8662527032124,493.8280971900995,-0.0381555131128834,-2.8952472271395046e-07
2024-07-31 20:35:55.312500224+00:00,493.6499610015209,493.6956190371582,0.0456580356373024,-2.8952472271395046e-07
2024-07-31 23:32:49.555555584+00:00,493.4360825307324,493.57582377921926,0.1397412484868709,-2.8952472271395046e-07
