datetime,gps_lat_deg,tle_lat_deg,delta_h_old,alpha_geoid,delta_h_degeoided
2024-07-10 13:22:36+00:00,-28.86347770690918,-28.970299214444513,-0.16017920586909895,-0.005999979312036885,-0.15417922655706207
2024-07-10 13:32:36+00:00,-65.97874450683594,-66.08267500518947,-0.16736947463323304,0.015499958559303195,-0.18286943319253623
2024-07-10 13:42:36+00:00,-73.4952392578125,-73.39682615978685,-0.1404354054348005,-0.057299917036289116,-0.08313548839851137
2024-07-10 13:52:36+00:00,-37.01261901855469,-36.901879920038056,0.039100873116694856,-0.017599922014596814,0.05670079513129167
2024-07-10 14:02:36+00:00,0.8424833416938781,0.8898535101399687,0.27206593273876933,0.07230000275103521,0.19976592998773413
2024-07-10 14:12:37+00:00,38.715919494628906,38.822691169948385,0.30461335278050683,0.0005999972572681145,0.3040133555232387
2024-07-10 14:22:37+00:00,75.22116088867188,75.31086378757023,0.31546071141929133,-0.007699990680521296,0.3231607020998126
2024-07-10 14:32:37+00:00,63.819183349609375,63.722144135359535,0.2797165290048724,0.050099845491786255,0.22961668351308617
2024-07-10 14:42:37+00:00,26.383350372314453,26.283769243742636,0.044722284821546054,-0.04579985871168901,0.09052214353323507
2024-07-10 14:52:37+00:00,-11.619663238525392,-11.720014038213785,-0.0899784268149233,0.025799979866860667,-0.11577840668178396
2024-07-10 15:02:37+00:00,-49.28434753417969,-49.38476807461466,-0.20062327224150067,0.0122999421082568,-0.21292321434975747
2024-07-10 15:12:37+00:00,-82.21778869628906,-82.24798305798608,-0.2237219748503776,-0.04439998606358131,-0.17932198878679628
2024-07-10 15:22:37+00:00,-53.980144500732415,-53.87593197070338,-0.08855095047420036,-0.020599910430973978,-0.06795104004322639
2024-07-10 15:32:37+00:00,-16.486980438232422,-16.380121481587768,0.03332269762540818,-0.024399964835538412,0.057722662460946594
2024-07-10 15:42:37+00:00,21.50171470642089,21.544105395605225,0.14088599073511432,-0.037399917543552874,0.1782859082786672
2024-07-10 15:52:38+00:00,59.045654296875,59.14592319738906,0.1694441479858142,-0.034999867581973376,0.20444401556778757
2024-07-10 16:02:38+00:00,79.213623046875,79.13819929892725,0.17714506809898012,0.03489997852193483,0.1422450895770453
2024-07-10 16:12:38+00:00,43.595333099365234,43.495094225585746,0.007963744487824442,-0.03629982344864402,0.04426356793646846
2024-07-10 16:22:38+00:00,5.699063301086426,5.597060667519272,-0.09438551879156876,0.005599998849902477,-0.09998551764147123
2024-07-10 16:32:38+00:00,-32.2176399230957,-32.320410546168205,-0.18096738008171087,-0.0032999869972627494,-0.17766739308444812
