condition,geomag,wavelength,lag_hours,spearman_r,n
symmetric,quiet_kp4,1216,105,0.6120726596774925,827
symmetric,quiet_kp4,1216,108,0.603355477415281,827
symmetric,quiet_kp4,1216,111,0.5936940730603222,827
symmetric,quiet_kp4,1216,114,0.5915452211183155,826
symmetric,quiet_kp4,1216,117,0.5903586441532797,825
symmetric,quiet_kp4,1216,120,0.581559596722215,824
symmetric,quiet_kp4,1335,0,0.6937985615163155,854
symmetric,quiet_kp4,1335,3,0.696590046435224,855
symmetric,quiet_kp4,1335,6,0.7045674224383629,856
symmetric,quiet_kp4,1335,9,0.7079449296640439,856
symmetric,quiet_kp4,1335,12,0.7071055750430663,857
symmetric,quiet_kp4,1335,15,0.7105275474440998,858
symmetric,quiet_kp4,1335,18,0.7158238058338229,859
symmetric,quiet_kp4,1335,21,0.7203105504343539,860
symmetric,quiet_kp4,1335,24,0.7186259040371877,860
symmetric,quiet_kp4,1335,27,0.7186297527601145,860
symmetric,quiet_kp4,1335,30,0.7232147326095031,860
symmetric,quiet_kp4,1335,33,0.7240406127159248,859
symmetric,quiet_kp4,1335,36,0.7202281012768634,858
symmetric,quiet_kp4,1335,39,0.717633673320213,857
symmetric,quiet_kp4,1335,42,0.7162389419387574,856
symmetric,quiet_kp4,1335,45,0.715769844244413,856
symmetric,quiet_kp4,1335,48,0.7102755164301132,855
symmetric,quiet_kp4,1335,51,0.7047688504215587,854
symmetric,quiet_kp4,1335,54,0.7033966539549535,854
symmetric,quiet_kp4,1335,57,0.7003391957687157,854
symmetric,quiet_kp4,1335,60,0.6934628546556566,853
symmetric,quiet_kp4,1335,63,0.6872587929595964,851
symmetric,quiet_kp4,1335,66,0.6854520693536431,849
symmetric,quiet_kp4,1335,69,0.6837002208226728,846
symmetric,quiet_kp4,1335,72,0.6776512247195293,843
symmetric,quiet_kp4,1335,75,0.6723658500487831,840
symmetric,quiet_kp4,1335,78,0.6727500867805821,837
symmetric,quiet_kp4,1335,81,0.6723884508701093,835
symmetric,quiet_kp4,1335,84,0.6665808575582413,832
symmetric,quiet_kp4,1335,87,0.6580745840704751,830
symmetric,quiet_kp4,1335,90,0.6553381933882275,829
symmetric,quiet_kp4,1335,93,0.6540698980262794,828
symmetric,quiet_kp4,1335,96,0.6465810638642532,828
symmetric,quiet_kp4,1335,99,0.6366691078574538,829
symmetric,quiet_kp4,1335,102,0.6352926495839455,828
symmetric,quiet_kp4,1335,105,0.6325262647770598,827
symmetric,quiet_kp4,1335,108,0.6225634434291414,827
symmetric,quiet_kp4,1335,111,0.6133026412886585,827
symmetric,quiet_kp4,1335,114,0.6119788100326292,826
symmetric,quiet_kp4,1335,117,0.6102614926623484,825
symmetric,quiet_kp4,1335,120,0.5995417492887086,824
symmetric,quiet_kp4,1405,0,0.8266761015890869,854
symmetric,quiet_kp4,1405,3,0.8302649338222221,855
symmetric,quiet_kp4,1405,6,0.8378865215580419,856
symmetric,quiet_kp4,1405,9,0.8409515074395768,856
symmetric,quiet_kp4,1405,12,0.839675902239289,857
symmetric,quiet_kp4,1405,15,0.8422645623224843,858
symmetric,quiet_kp4,1405,18,0.8468693907278525,859
symmetric,quiet_kp4,1405,21,0.8502120429370322,860
symmetric,quiet_kp4,1405,24,0.8471968515182505,860
symmetric,quiet_kp4,1405,27,0.8455468247611364,860
symmetric,quiet_kp4,1405,30,0.8483067364253987,860
symmetric,quiet_kp4,1405,33,0.8478125010057761,859
symmetric,quiet_kp4,1405,36,0.8436705864463032,858
symmetric,quiet_kp4,1405,39,0.8404365049012211,857
symmetric,quiet_kp4,1405,42,0.8386095775212686,856
symmetric,quiet_kp4,1405,45,0.8379672777621214,856
symmetric,quiet_kp4,1405,48,0.8329056899948661,855
symmetric,quiet_kp4,1405,51,0.8283235812322111,854
symmetric,quiet_kp4,1405,54,0.8279273607307335,854
symmetric,quiet_kp4,1405,57,0.8257450556608885,854
symmetric,quiet_kp4,1405,60,0.8194185581267668,853
symmetric,quiet_kp4,1405,63,0.814010419049863,851
symmetric,quiet_kp4,1405,66,0.8130356925755834,849
symmetric,quiet_kp4,1405,69,0.8118804272650427,846
symmetric,quiet_kp4,1405,72,0.8061892967937719,843
symmetric,quiet_kp4,1405,75,0.8011677008774509,840
symmetric,quiet_kp4,1405,78,0.8013604035541625,837
symmetric,quiet_kp4,1405,81,0.8010676042153414,835
symmetric,quiet_kp4,1405,84,0.793989381367654,832
symmetric,quiet_kp4,1405,87,0.7854824085724215,830
symmetric,quiet_kp4,1405,90,0.782396444749997,829
symmetric,quiet_kp4,1405,93,0.7795585464583015,828
symmetric,quiet_kp4,1405,96,0.7702893804948869,828
symmetric,quiet_kp4,1405,99,0.7602006705165446,829
symmetric,quiet_kp4,1405,102,0.7570794026630503,828
symmetric,quiet_kp4,1405,105,0.7518863119684336,827
symmetric,quiet_kp4,1405,108,0.7398645963666426,827
symmetric,quiet_kp4,1405,111,0.7287634681331567,827
symmetric,quiet_kp4,1405,114,0.7253245768434422,826
symmetric,quiet_kp4,1405,117,0.7216483911020689,825
symmetric,quiet_kp4,1405,120,0.710538329299197,824
none,all,256,0,0.21453592351701595,1665
none,all,256,3,0.22665087985668264,1664
none,all,256,6,0.2136952806170799,1663
none,all,256,9,0.2050404555923919,1662
none,all,256,12,0.22029827602356558,1661
none,all,256,15,0.2376295339140769,1660
none,all,256,18,0.22190704239662318,1659
none,all,256,21,0.2102515014975532,1658
none,all,256,24,0.22615642853161544,1657
none,all,256,27,0.23571068429651734,1656
none,all,256,30,0.2242474832899218,1655
none,all,256,33,0.21431620944572843,1654
none,all,256,36,0.2264752058429136,1653
none,all,256,39,0.23933951073134577,1652
none,all,256,42,0.22342437490442296,1651
none,all,256,45,0.2118487198108178,1651
none,all,256,48,0.22548319957101487,1651
none,all,256,51,0.2336500814013159,1651
none,all,256,54,0.2207348850268909,1651
none,all,256,57,0.20914746270678475,1651
none,all,256,60,0.21920772941192002,1651
none,all,256,63,0.23123448780630662,1650
none,all,256,66,0.21821903616998614,1649
none,all,256,69,0.20525126186173884,1647
none,all,256,72,0.22130489060287487,1645
none,all,256,75,0.2306651361592227,1643
none,all,256,78,0.21203488899728107,1641
none,all,256,81,0.20154111453014711,1639
none,all,256,84,0.21801228803572226,1637
none,all,256,87,0.22364299739143112,1636
none,all,256,90,0.2040516231654661,1636
none,all,256,93,0.19207166128679284,1636
none,all,256,96,0.20991193683857173,1636
none,all,256,99,0.21517623053077786,1636
none,all,256,102,0.19015867790197513,1636
none,all,256,105,0.174942789440105,1636
none,all,256,108,0.1906043233174014,1636
none,all,256,111,0.2028173958767501,1635
none,all,256,114,0.1774097166683781,1633
none,all,256,117,0.16354706526229335,1631
none,all,256,120,0.18930024551147828,1629
none,all,284,0,0.2429704834116599,1665
none,all,284,3,0.25677105015649815,1664
none,all,284,6,0.2440889778395558,1663
none,all,284,9,0.23407951240525818,1662
none,all,284,12,0.2500489721248146,1661
none,all,284,15,0.26896162960951914,1660
none,all,284,18,0.25118861045694,1659
none,all,284,21,0.23661849743767854,1658
none,all,284,24,0.25190206623179745,1657
none,all,284,27,0.262904602374846,1656
none,all,284,30,0.2532747713570197,1655
none,all,284,33,0.24255733776337182,1654
none,all,284,36,0.2550793393908255,1653
none,all,284,39,0.27015535927108086,1652
none,all,284,42,0.2533455920830804,1651
none,all,284,45,0.2402762538409142,1651
none,all,284,48,0.25507475841921323,1651
none,all,284,51,0.2662694278896068,1651
none,all,284,54,0.2546631054785332,1651
none,all,284,57,0.2425492084320324,1651
none,all,284,60,0.2525380771637278,1651
none,all,284,63,0.26553792873920085,1650
none,all,284,66,0.25182227373620214,1649
none,all,284,69,0.2385971880809007,1647
none,all,284,72,0.2559153493108884,1645
none,all,284,75,0.26657121233268594,1643
none,all,284,78,0.2466876128678853,1641
none,all,284,81,0.2352819957910808,1639
none,all,284,84,0.25244493443297683,1637
none,all,284,87,0.26062910041213583,1636
none,all,284,90,0.24072923785286077,1636
none,all,284,93,0.22604924256599115,1636
none,all,284,96,0.24554616508888835,1636
none,all,284,99,0.2525713630027513,1636
none,all,284,102,0.22885895669550418,1636
none,all,284,105,0.2149419031589278,1636
none,all,284,108,0.2316261874273396,1636
none,all,284,111,0.2443894115745529,1635
none,all,284,114,0.21976747272365973,1633
none,all,284,117,0.20370795913088638,1631
none,all,284,120,0.22819039516324538,1629
none,all,304,0,0.2449358563591757,1665
none,all,304,3,0.2545238453912537,1664
none,all,304,6,0.24466153189057024,1663
none,all,304,9,0.23907939666846717,1662
none,all,304,12,0.2524366902097203,1661
none,all,304,15,0.267780065066823,1660
none,all,304,18,0.2526815958814065,1659
none,all,304,21,0.24137687912525857,1658
none,all,304,24,0.2568817402855057,1657
none,all,304,27,0.2629402167934588,1656
none,all,304,30,0.25195448365677137,1655
none,all,304,33,0.24663821640715755,1654
none,all,304,36,0.26059173716678513,1653
none,all,304,39,0.27261443029602206,1652
none,all,304,42,0.2584864781555026,1651
none,all,304,45,0.24843205373300128,1651
none,all,304,48,0.26107080694562346,1651
none,all,304,51,0.26757300620105906,1651
none,all,304,54,0.25586369855954805,1651
none,all,304,57,0.24921506359648624,1651
none,all,304,60,0.2596150306386527,1651
none,all,304,63,0.2682885860647616,1650
none,all,304,66,0.25541278862205935,1649
none,all,304,69,0.24268597057972677,1647
none,all,304,72,0.2580823752929601,1645
none,all,304,75,0.2659884922655534,1643
none,all,304,78,0.24676847340188907,1641
none,all,304,81,0.23747382644092419,1639
none,all,304,84,0.2547766017370951,1637
none,all,304,87,0.25952167920082647,1636
none,all,304,90,0.23908980128926507,1636
none,all,304,93,0.2261702196726276,1636
none,all,304,96,0.24398535651927836,1636
none,all,304,99,0.24799604193513106,1636
none,all,304,102,0.22356683859763293,1636
none,all,304,105,0.2138304040676195,1636
none,all,304,108,0.2298921319895202,1636
none,all,304,111,0.24063881136468912,1635
none,all,304,114,0.21620909518945525,1633
none,all,304,117,0.20204978104883706,1631
none,all,304,120,0.2267864512619283,1629
none,all,1175,0,0.3070391514194036,1665
none,all,1175,3,0.30788373454864737,1664
none,all,1175,6,0.29034141356471604,1663
none,all,1175,9,0.2965033932143811,1662
none,all,1175,12,0.3210846083765835,1661
none,all,1175,15,0.3314680025597128,1660
none,all,1175,18,0.30685557272377906,1659
none,all,1175,21,0.2933398747099952,1658
none,all,1175,24,0.3143326035855078,1657
none,all,1175,27,0.316778333644213,1656
none,all,1175,30,0.2981040830845093,1655
none,all,1175,33,0.29748749854860557,1654
none,all,1175,36,0.3208773773483544,1653
none,all,1175,39,0.330020943767882,1652
none,all,1175,42,0.31002815414933393,1651
none,all,1175,45,0.30320290946208467,1651
none,all,1175,48,0.31917812069153323,1651
none,all,1175,51,0.3182673592255869,1651
none,all,1175,54,0.2954905417550553,1651
none,all,1175,57,0.29896836647937675,1651
none,all,1175,60,0.32221091866894613,1651
none,all,1175,63,0.3226578241668275,1650
none,all,1175,66,0.3048076290051421,1649
none,all,1175,69,0.2958368554413418,1647
none,all,1175,72,0.3114560451535903,1645
none,all,1175,75,0.31330695641618184,1643
none,all,1175,78,0.2909234220301819,1641
none,all,1175,81,0.2885834060085165,1639
none,all,1175,84,0.3131559240167778,1637
none,all,1175,87,0.3103812040864249,1636
none,all,1175,90,0.2841306847082528,1636
none,all,1175,93,0.273091477138995,1636
none,all,1175,96,0.29427467155423964,1636
none,all,1175,99,0.2956904358517891,1636
none,all,1175,102,0.26595818251903003,1636
none,all,1175,105,0.2643282253821255,1636
none,all,1175,108,0.2891192145060386,1636
none,all,1175,111,0.2977171914079792,1635
none,all,1175,114,0.2682099351533418,1633
none,all,1175,117,0.2545250487830405,1631
none,all,1175,120,0.2813849328000431,1629
none,all,1216,0,0.2909484245881304,1665
none,all,1216,3,0.26410307718560877,1664
none,all,1216,6,0.22820179140707725,1663
none,all,1216,9,0.2650379244782406,1662
none,all,1216,12,0.3118389466904189,1661
none,all,1216,15,0.2860918206675786,1660
none,all,1216,18,0.2448757171795176,1659
none,all,1216,21,0.26644807598062176,1658
none,all,1216,24,0.29920806371611036,1657
none,all,1216,27,0.268887005554322,1656
none,all,1216,30,0.2323400415070998,1655
none,all,1216,33,0.27029698721175704,1654
none,all,1216,36,0.3177363122122722,1653
none,all,1216,39,0.28991057442754525,1652
none,all,1216,42,0.2470117897583532,1651
none,all,1216,45,0.2699930871210733,1651
none,all,1216,48,0.30169636849204445,1651
none,all,1216,51,0.27192722398381014,1651
none,all,1216,54,0.2355164867162732,1651
none,all,1216,57,0.2733911730868891,1651
none,all,1216,60,0.31628380161144076,1651
none,all,1216,63,0.2840247674855144,1650
none,all,1216,66,0.24549692851908964,1649
none,all,1216,69,0.2674935581388537,1647
none,all,1216,72,0.30046854732402645,1645
none,all,1216,75,0.27190616385758315,1643
none,all,1216,78,0.22919493517661066,1641
none,all,1216,81,0.26545989341045817,1639
none,all,1216,84,0.3146844318676028,1637
none,all,1216,87,0.27852188414992307,1636
none,all,1216,90,0.2338573167053574,1636
none,all,1216,93,0.255699403899174,1636
none,all,1216,96,0.2903586735253794,1636
none,all,1216,99,0.2586490128810445,1636
none,all,1216,102,0.21219008505956163,1636
none,all,1216,105,0.24612228074019607,1636
none,all,1216,108,0.29374286722128123,1636
none,all,1216,111,0.2615923041571052,1635
none,all,1216,114,0.21276582634858823,1633
none,all,1216,117,0.23234523844557178,1631
none,all,1216,120,0.27264082001905277,1629
none,all,1335,0,0.26320307488899924,1665
none,all,1335,3,0.27170514737411916,1664
none,all,1335,6,0.2619530566524332,1663
none,all,1335,9,0.25570715917075876,1662
none,all,1335,12,0.2672671092850483,1661
none,all,1335,15,0.2853785250732247,1660
none,all,1335,18,0.27190473360886186,1659
none,all,1335,21,0.25661443996291095,1658
none,all,1335,24,0.27099143881209503,1657
none,all,1335,27,0.2800890984074373,1656
none,all,1335,30,0.27060209278418246,1655
none,all,1335,33,0.26157268325836913,1654
none,all,1335,36,0.2733331414751904,1653
none,all,1335,39,0.2897294543307531,1652
none,all,1335,42,0.2795854832475679,1651
none,all,1335,45,0.2665953318001897,1651
none,all,1335,48,0.275149990807271,1651
none,all,1335,51,0.2840425769346095,1651
none,all,1335,54,0.27453563119117635,1651
none,all,1335,57,0.2651370383253474,1651
none,all,1335,60,0.2747181418608084,1651
none,all,1335,63,0.2854589872292799,1650
none,all,1335,66,0.2751852228502979,1649
none,all,1335,69,0.2581708715688737,1647
none,all,1335,72,0.2697766946392,1645
none,all,1335,75,0.28068465161181994,1643
none,all,1335,78,0.26501885369921535,1641
none,all,1335,81,0.2526037121060857,1639
none,all,1335,84,0.26671773336911575,1637
none,all,1335,87,0.2752074638577674,1636
none,all,1335,90,0.258144205319504,1636
none,all,1335,93,0.2421644405931742,1636
none,all,1335,96,0.25835979855985336,1636
none,all,1335,99,0.26597916660985815,1636
none,all,1335,102,0.24296644284321578,1636
none,all,1335,105,0.23185871702413635,1636
none,all,1335,108,0.2459887356512509,1636
none,all,1335,111,0.26006150508926074,1635
none,all,1335,114,0.23781384121247912,1633
none,all,1335,117,0.21908347293207814,1631
none,all,1335,120,0.24072946620484156,1629
none,all,1405,0,0.3113499063866711,1665
none,all,1405,3,0.320398895241048,1664
none,all,1405,6,0.30583977161585535,1663
none,all,1405,9,0.2998981543685072,1662
none,all,1405,12,0.3132551671725797,1661
none,all,1405,15,0.3302763118649684,1660
none,all,1405,18,0.3185835286166556,1659
none,all,1405,21,0.30478535836972726,1658
none,all,1405,24,0.31590659611871474,1657
none,all,1405,27,0.32154649337099617,1656
none,all,1405,30,0.31026869755921965,1655
none,all,1405,33,0.3002785755774017,1654
none,all,1405,36,0.31754346130259076,1653
none,all,1405,39,0.3336311233976399,1652
none,all,1405,42,0.31794602834773666,1651
none,all,1405,45,0.30714131724407984,1651
none,all,1405,48,0.317568762480013,1651
none,all,1405,51,0.3210228687634266,1651
none,all,1405,54,0.30716729953617716,1651
none,all,1405,57,0.30035916839066445,1651
none,all,1405,60,0.31298217597163275,1651
none,all,1405,63,0.32229057601457006,1650
none,all,1405,66,0.3113420527672767,1649
none,all,1405,69,0.2975493095658379,1647
none,all,1405,72,0.3073726329036798,1645
none,all,1405,75,0.3120845329676949,1643
none,all,1405,78,0.2945246173442302,1641
none,all,1405,81,0.2855796601499663,1639
none,all,1405,84,0.3036322036699912,1637
none,all,1405,87,0.31010352731549967,1636
none,all,1405,90,0.29306840560112707,1636
none,all,1405,93,0.2780794588346304,1636
none,all,1405,96,0.2946313161424839,1636
none,all,1405,99,0.2997515384439465,1636
none,all,1405,102,0.27411095261976176,1636
none,all,1405,105,0.2677680706298681,1636
none,all,1405,108,0.2837569804405774,1636
none,all,1405,111,0.2949193657566686,1635
none,all,1405,114,0.27370550447721337,1633
none,all,1405,117,0.2567043684689969,1631
none,all,1405,120,0.28009982077365053,1629
none,quiet_kp4,256,0,0.1974061959041127,854
none,quiet_kp4,256,3,0.2178659264984892,855
none,quiet_kp4,256,6,0.19345746562504365,856
none,quiet_kp4,256,9,0.17637409426684525,856
none,quiet_kp4,256,12,0.20374954329523084,857
none,quiet_kp4,256,15,0.23383927903850799,858
none,quiet_kp4,256,18,0.21053939698117624,859
none,quiet_kp4,256,21,0.18658359713907824,860
none,quiet_kp4,256,24,0.2105248610993066,860
none,quiet_kp4,256,27,0.22592228088904368,860
none,quiet_kp4,256,30,0.20705370921143726,860
none,quiet_kp4,256,33,0.18754808556091826,859
none,quiet_kp4,256,36,0.20625630294005365,858
none,quiet_kp4,256,39,0.2313405740596877,857
none,quiet_kp4,256,42,0.2004660939691512,856
none,quiet_kp4,256,45,0.17405188944837255,856
none,quiet_kp4,256,48,0.1993703617093907,855
none,quiet_kp4,256,51,0.21464622870188368,854
none,quiet_kp4,256,54,0.19021525138736178,854
none,quiet_kp4,256,57,0.1683855536637223,854
none,quiet_kp4,256,60,0.18659801524346042,853
none,quiet_kp4,256,63,0.2089076937605449,851
none,quiet_kp4,256,66,0.18451822278347968,849
none,quiet_kp4,256,69,0.1600618396630895,846
none,quiet_kp4,256,72,0.18413144140192478,843
none,quiet_kp4,256,75,0.20341021296393963,840
none,quiet_kp4,256,78,0.17143477925070444,837
none,quiet_kp4,256,81,0.15397010873093922,835
none,quiet_kp4,256,84,0.18540909837970176,832
none,quiet_kp4,256,87,0.19814404745046563,830
none,quiet_kp4,256,90,0.1661379245412973,829
none,quiet_kp4,256,93,0.1487493760467527,828
none,quiet_kp4,256,96,0.17973092064435078,828
none,quiet_kp4,256,99,0.1899277816147371,829
none,quiet_kp4,256,102,0.15210682743367873,828
none,quiet_kp4,256,105,0.1245968995909071,827
none,quiet_kp4,256,108,0.1561149290879767,827
none,quiet_kp4,256,111,0.18428887845340133,827
none,quiet_kp4,256,114,0.14081429074481355,826
none,quiet_kp4,256,117,0.11708972942476317,825
none,quiet_kp4,256,120,0.16255588717573638,824
none,quiet_kp4,284,0,0.2168120992427834,854
none,quiet_kp4,284,3,0.23746796130820388,855
none,quiet_kp4,284,6,0.21280629626717312,856
none,quiet_kp4,284,9,0.19418920751972082,856
none,quiet_kp4,284,12,0.22111475314072945,857
none,quiet_kp4,284,15,0.2549817348618701,858
none,quiet_kp4,284,18,0.22888316167142278,859
none,quiet_kp4,284,21,0.2011850293356642,860
none,quiet_kp4,284,24,0.22662489921864326,860
none,quiet_kp4,284,27,0.24245782842034733,860
none,quiet_kp4,284,30,0.22209461274065012,860
none,quiet_kp4,284,33,0.20238003056044587,859
none,quiet_kp4,284,36,0.22006466168289024,858
none,quiet_kp4,284,39,0.2470606362851644,857
none,quiet_kp4,284,42,0.21680419710329926,856
none,quiet_kp4,284,45,0.1924645909586341,856
none,quiet_kp4,284,48,0.2224337655844837,855
none,quiet_kp4,284,51,0.24060945128951566,854
none,quiet_kp4,284,54,0.2169082595405162,854
none,quiet_kp4,284,57,0.19453620309494163,854
none,quiet_kp4,284,60,0.21482280959216368,853
none,quiet_kp4,284,63,0.2392673369309658,851
none,quiet_kp4,284,66,0.21357229697666116,849
none,quiet_kp4,284,69,0.18934430643997674,846
none,quiet_kp4,284,72,0.21783567108577684,843
none,quiet_kp4,284,75,0.2397004328439889,840
none,quiet_kp4,284,78,0.20843543686354,837
none,quiet_kp4,284,81,0.18954970167063212,835
none,quiet_kp4,284,84,0.2217125395006656,832
none,quiet_kp4,284,87,0.23787669785717272,830
none,quiet_kp4,284,90,0.20386995087919726,829
none,quiet_kp4,284,93,0.1859818154978941,828
none,quiet_kp4,284,96,0.21907126669109947,828
none,quiet_kp4,284,99,0.23118649665531588,829
none,quiet_kp4,284,102,0.1951991267265243,828
none,quiet_kp4,284,105,0.17296058954252974,827
none,quiet_kp4,284,108,0.2086246249472621,827
none,quiet_kp4,284,111,0.23636097123696465,827
none,quiet_kp4,284,114,0.18941777096512408,826
none,quiet_kp4,284,117,0.16216022088821172,825
none,quiet_kp4,284,120,0.20920658173710585,824
none,quiet_kp4,304,0,0.24146842034457888,854
none,quiet_kp4,304,3,0.2665980486684768,855
none,quiet_kp4,304,6,0.2432402503767571,856
none,quiet_kp4,304,9,0.22285226474183367,856
none,quiet_kp4,304,12,0.24653316181849755,857
none,quiet_kp4,304,15,0.27968434400298,858
none,quiet_kp4,304,18,0.25655020994924077,859
none,quiet_kp4,304,21,0.22733868639124588,860
none,quiet_kp4,304,24,0.2507637686883562,860
none,quiet_kp4,304,27,0.26811522661384357,860
none,quiet_kp4,304,30,0.2491854904277639,860
none,quiet_kp4,304,33,0.22834940460898176,859
none,quiet_kp4,304,36,0.24637657920640083,858
none,quiet_kp4,304,39,0.27279268512815225,857
none,quiet_kp4,304,42,0.2402111561414797,856
none,quiet_kp4,304,45,0.21634259915593412,856
none,quiet_kp4,304,48,0.24591479080726178,855
none,quiet_kp4,304,51,0.25819012004479325,854
none,quiet_kp4,304,54,0.23155649198332634,854
none,quiet_kp4,304,57,0.2124485487737756,854
none,quiet_kp4,304,60,0.23212940510860597,853
none,quiet_kp4,304,63,0.251246226234159,851
none,quiet_kp4,304,66,0.22384617798049278,849
none,quiet_kp4,304,69,0.20026544897843812,846
none,quiet_kp4,304,72,0.22470076030253142,843
none,quiet_kp4,304,75,0.24296284838434132,840
none,quiet_kp4,304,78,0.2108681172950129,837
none,quiet_kp4,304,81,0.19530872508537023,835
none,quiet_kp4,304,84,0.22847745040809994,832
none,quiet_kp4,304,87,0.23838905022833975,830
none,quiet_kp4,304,90,0.2035250247331172,829
none,quiet_kp4,304,93,0.18567134240789074,828
none,quiet_kp4,304,96,0.21878802103623768,828
none,quiet_kp4,304,99,0.22705184823839336,829
none,quiet_kp4,304,102,0.1908983969149963,828
none,quiet_kp4,304,105,0.16638005850464158,827
none,quiet_kp4,304,108,0.19847213175327774,827
none,quiet_kp4,304,111,0.22830452167072976,827
none,quiet_kp4,304,114,0.18555615679383433,826
none,quiet_kp4,304,117,0.15946968450341828,825
none,quiet_kp4,304,120,0.2024365897052846,824
none,quiet_kp4,1175,0,0.3048702898059632,854
none,quiet_kp4,1175,3,0.329767635727898,855
none,quiet_kp4,1175,6,0.29612892524225426,856
none,quiet_kp4,1175,9,0.2832997470939916,856
none,quiet_kp4,1175,12,0.31653918715664214,857
none,quiet_kp4,1175,15,0.3470919032649247,858
none,quiet_kp4,1175,18,0.31920044922454427,859
none,quiet_kp4,1175,21,0.28685950718046244,860
none,quiet_kp4,1175,24,0.31440587367944234,860
none,quiet_kp4,1175,27,0.3291608774673215,860
none,quiet_kp4,1175,30,0.3047104689697186,860
none,quiet_kp4,1175,33,0.29241575761867067,859
none,quiet_kp4,1175,36,0.31693069381325917,858
none,quiet_kp4,1175,39,0.3337111911523847,857
none,quiet_kp4,1175,42,0.293685978323818,856
none,quiet_kp4,1175,45,0.2799901584952906,856
none,quiet_kp4,1175,48,0.31433743697377353,855
none,quiet_kp4,1175,51,0.3192562248547974,854
none,quiet_kp4,1175,54,0.2800142689474055,854
none,quiet_kp4,1175,57,0.2715123961962254,854
none,quiet_kp4,1175,60,0.3048525233618766,853
none,quiet_kp4,1175,63,0.31788174543911013,851
none,quiet_kp4,1175,66,0.28391192746183075,849
none,quiet_kp4,1175,69,0.26571067181095454,846
none,quiet_kp4,1175,72,0.2911324158221031,843
none,quiet_kp4,1175,75,0.3027043891583098,840
none,quiet_kp4,1175,78,0.2642572177684884,837
none,quiet_kp4,1175,81,0.2566783131956458,835
none,quiet_kp4,1175,84,0.308173991618308,832
none,quiet_kp4,1175,87,0.31067522671980685,830
none,quiet_kp4,1175,90,0.2600613815202068,829
none,quiet_kp4,1175,93,0.2463926238003255,828
none,quiet_kp4,1175,96,0.2922782719127423,828
none,quiet_kp4,1175,99,0.2947340207844542,829
none,quiet_kp4,1175,102,0.24549769098455018,828
none,quiet_kp4,1175,105,0.2227605451499827,827
none,quiet_kp4,1175,108,0.2754386755490798,827
none,quiet_kp4,1175,111,0.3012388626665086,827
none,quiet_kp4,1175,114,0.24534369817258755,826
none,quiet_kp4,1175,117,0.21740841025027305,825
none,quiet_kp4,1175,120,0.26456669944737515,824
none,quiet_kp4,1216,0,0.2889844390731985,854
none,quiet_kp4,1216,3,0.27687796171906714,855
none,quiet_kp4,1216,6,0.23307692616747816,856
none,quiet_kp4,1216,9,0.2533572942596516,856
none,quiet_kp4,1216,12,0.30762338731073396,857
none,quiet_kp4,1216,15,0.2995274714404852,858
none,quiet_kp4,1216,18,0.24988463630475705,859
none,quiet_kp4,1216,21,0.2550909595668074,860
none,quiet_kp4,1216,24,0.29512841292344566,860
none,quiet_kp4,1216,27,0.2765006505568055,860
none,quiet_kp4,1216,30,0.23477568312709496,860
none,quiet_kp4,1216,33,0.2547284158568237,859
none,quiet_kp4,1216,36,0.3042021354555399,858
none,quiet_kp4,1216,39,0.29219166584623135,857
none,quiet_kp4,1216,42,0.23435127092969887,856
none,quiet_kp4,1216,45,0.24114644346501324,856
none,quiet_kp4,1216,48,0.2839819788478397,855
none,quiet_kp4,1216,51,0.26469493742813205,854
none,quiet_kp4,1216,54,0.21814610903134682,854
none,quiet_kp4,1216,57,0.2397994004864948,854
none,quiet_kp4,1216,60,0.28711575276810286,853
none,quiet_kp4,1216,63,0.26801147244286905,851
none,quiet_kp4,1216,66,0.2171166705231329,849
none,quiet_kp4,1216,69,0.22599221935630212,846
none,quiet_kp4,1216,72,0.2668602473624293,843
none,quiet_kp4,1216,75,0.24830544179990532,840
none,quiet_kp4,1216,78,0.19387350986761012,837
none,quiet_kp4,1216,81,0.22039646568279572,835
none,quiet_kp4,1216,84,0.2845050544516613,832
none,quiet_kp4,1216,87,0.25546963124344196,830
none,quiet_kp4,1216,90,0.1928811169574717,829
none,quiet_kp4,1216,93,0.20830528939222717,828
none,quiet_kp4,1216,96,0.2591122329885448,828
none,quiet_kp4,1216,99,0.2322319329239126,829
none,quiet_kp4,1216,102,0.17364656129860656,828
none,quiet_kp4,1216,105,0.19417580984680327,827
none,quiet_kp4,1216,108,0.25657468600504796,827
none,quiet_kp4,1216,111,0.2414244033154978,827
none,quiet_kp4,1216,114,0.17602398257574206,826
none,quiet_kp4,1216,117,0.18521448766800094,825
none,quiet_kp4,1216,120,0.24363226694149553,824
none,quiet_kp4,1335,0,0.25687373932303514,854
none,quiet_kp4,1335,3,0.2857044557156643,855
none,quiet_kp4,1335,6,0.2615061711247114,856
none,quiet_kp4,1335,9,0.23655824366639674,856
none,quiet_kp4,1335,12,0.2588279287425407,857
none,quiet_kp4,1335,15,0.2978903682103924,858
none,quiet_kp4,1335,18,0.2803449494707583,859
none,quiet_kp4,1335,21,0.2432979819957119,860
none,quiet_kp4,1335,24,0.26395787006767996,860
none,quiet_kp4,1335,27,0.28983400401418036,860
none,quiet_kp4,1335,30,0.2717500812901221,860
none,quiet_kp4,1335,33,0.2435184952037972,859
none,quiet_kp4,1335,36,0.25933446880574074,858
