datetime,gpsUtcTime,lat_deg,r_m,h_ell_m,E_point_Jkg,E_J2_Jkg,a_equiv_m
2024-07-02 21:40:44+00:00,1719956444,15.929038047790527,6878904.65427012,502366.6375007629,-28974540.97896827,-28995483.4342518,6878459.9916411415
2024-07-02 21:50:44+00:00,1719957044,53.56658172607422,6868562.157992872,504228.7625007629,-29020335.36032464,-28995052.82789385,6867605.712526491
2024-07-02 22:00:44+00:00,1719957644,82.26348876953125,6861625.158848524,504482.29374980927,-29047812.666733462,-28994967.511709165,6861109.412490991
2024-07-02 22:10:45+00:00,1719958245,49.1300048828125,6862268.884896073,496318.90625,-29015020.13168957,-28995834.219947685,6868863.781429145
2024-07-02 22:20:45+00:00,1719958845,11.305986404418944,6868792.921911428,491471.61250019073,-28972016.06281348,-28996015.480193853,6879059.450605798
2024-07-02 22:30:45+00:00,1719959445,-26.6758975982666,6876515.727002933,502661.67499923706,-28984715.37593569,-28995549.14653004,6876045.4713820405
2024-07-02 22:40:45+00:00,1719960045,-63.916786193847656,6882698.135308553,521785.46875,-29033458.42401117,-28995385.51202698,6864501.568823619
2024-07-02 22:50:45+00:00,1719960645,-75.37226867675781,6886875.178834812,528748.9500007629,-29043603.40300115,-28995059.90149141,6862103.787004811
2024-07-02 23:00:45+00:00,1719961245,-39.146194458007805,6887708.663865394,518053.9312496185,-29000742.658520084,-28995727.338857062,6872245.419599553
2024-07-02 23:10:45+00:00,1719961845,-1.403825044631958,6882967.965920612,504843.7000007629,-28968713.353039663,-28995583.741160747,6879843.729030775
2024-07-02 23:20:45+00:00,1719962445,36.44949722290039,6873263.873883591,502636.5,-28996772.306745008,-28995409.881857008,6873186.394391913
2024-07-02 23:30:45+00:00,1719963045,73.17684936523438,6863916.195806429,505359.6187515259,-29042170.37994607,-28994783.27221633,6862442.382667755
2024-07-02 23:40:45+00:00,1719963645,65.99662780761719,6860907.821209375,500593.38749980927,-29035989.640186403,-28995265.46782533,6863903.155006104
2024-07-02 23:50:46+00:00,1719964246,28.665645599365234,6865296.74803676,492050.65625,-28987191.67928355,-28995771.18509319,6875458.068000257
